flight_id,avg_boarding_no,total_boarding_passes
3415,10.5000,20
3417,9.5000,18
3418,14.0000,27
3420,9.5000,18
3421,12.5000,24
3423,9.5000,18
3427,12.5000,24
3429,13.5000,26
3430,13.5000,26
3432,13.0000,25
3434,17.0000,33
3436,14.5000,28
3437,10.5000,20
3438,12.0000,23
3441,14.0000,27
3444,14.5000,28
3445,13.0000,25
3447,9.5000,18
3449,12.0000,23
3451,15.0000,29
3452,11.5000,22
3453,14.5000,28
3457,13.0000,25
3458,15.5000,30
3460,14.5000,28
3463,133.0000,265
3466,131.0000,261
3468,133.0000,265
3473,122.5000,244
3474,143.5000,286
3475,127.0000,253
3476,143.5000,286
3477,137.0000,273
3479,136.5000,272
3480,128.5000,256
3485,128.5000,256
3486,145.5000,290
3487,141.0000,281
3490,127.0000,253
3491,125.0000,249
3492,133.5000,266
3495,127.5000,254
3496,145.0000,289
3497,132.0000,263
3499,132.5000,264
3500,134.0000,267
3502,144.5000,288
3504,137.0000,273
3506,139.0000,277
3508,135.0000,269
3510,138.0000,275
3511,126.0000,251
3512,123.0000,245
3517,139.0000,277
3518,126.5000,252
3522,139.0000,277
3523,32.5000,64
3524,31.0000,61
3527,35.5000,70
3528,42.5000,84
3529,33.0000,65
3531,39.5000,78
3532,39.0000,77
3533,29.5000,58
3535,40.0000,79
3538,39.5000,78
3540,31.0000,61
3542,37.5000,74
3544,35.0000,69
3545,38.0000,75
3546,31.0000,61
3548,33.5000,66
3549,39.5000,78
3553,30.0000,59
3554,38.5000,76
3557,36.5000,72
3559,30.0000,59
3563,40.0000,79
3567,34.5000,68
3570,36.0000,71
3571,38.5000,76
3573,37.0000,73
3575,35.5000,70
3578,33.5000,66
3579,30.0000,59
3581,39.0000,77
3582,35.5000,70
3587,10.5000,20
3588,8.0000,15
3589,7.5000,14
3592,13.0000,25
3593,11.0000,21
3595,10.0000,19
3597,10.5000,20
3598,8.5000,16
3599,11.0000,21
3600,10.5000,20
3602,12.5000,24
3604,8.5000,16
3605,8.0000,15
3607,8.5000,16
3609,11.0000,21
3611,12.0000,23
3613,9.5000,18
3614,8.5000,16
3620,10.0000,19
3621,6.5000,12
3622,8.5000,16
3623,11.5000,22
3625,7.0000,13
3627,13.0000,25
3632,14.0000,27
3636,8.0000,15
3637,12.5000,24
3638,6.5000,12
3639,10.5000,20
3642,11.0000,21
3643,9.0000,17
3647,19.0000,37
3648,20.5000,40
3650,19.5000,38
3651,21.5000,42
3660,16.5000,32
3662,18.5000,36
3664,17.5000,34
3665,20.0000,39
3667,18.0000,35
3668,20.0000,39
3671,20.0000,39
3672,20.0000,39
3673,18.5000,36
3674,19.0000,37
3676,20.0000,39
3677,20.0000,39
3679,18.5000,36
3680,22.0000,43
3682,20.5000,40
3683,21.0000,41
3686,16.5000,32
3688,19.5000,38
3690,19.0000,37
3692,20.5000,40
3694,22.0000,43
3696,19.0000,37
3697,23.0000,45
3698,16.5000,32
3702,19.5000,38
3704,17.5000,34
3705,19.0000,37
3837,11.5000,22
3838,10.5000,20
3839,10.0000,19
3840,11.0000,21
3842,11.5000,22
3843,10.5000,20
3844,8.0000,15
3845,11.5000,22
3846,14.0000,27
3849,4.5000,8
3852,10.5000,20
3859,9.0000,17
3860,10.0000,19
3872,5.5000,10
3875,4.5000,8
3877,4.0000,7
3879,4.5000,8
3880,6.5000,12
3882,8.0000,15
3883,7.5000,14
3885,6.0000,11
3891,4.0000,7
3895,4.0000,7
3896,5.5000,10
3897,7.5000,14
3898,5.0000,9
3900,4.5000,8
3901,3.5000,6
3904,6.5000,12
3905,5.5000,10
3906,5.0000,9
3907,4.0000,7
3910,7.0000,13
3911,5.5000,10
3914,5.5000,10
3915,6.0000,11
3918,3.5000,6
3921,5.5000,10
3924,6.5000,12
3925,3.5000,6
3926,4.0000,7
3930,4.5000,8
3931,6.0000,11
3932,4.5000,8
3934,14.0000,27
3937,12.0000,23
3939,13.5000,26
3941,18.5000,36
3942,9.5000,18
3947,12.0000,23
3948,9.5000,18
3949,14.0000,27
3950,13.5000,26
3952,11.0000,21
3954,12.0000,23
3957,12.5000,24
3959,11.0000,21
3960,11.5000,22
3961,10.0000,19
3962,13.0000,25
3963,13.0000,25
3965,15.0000,29
3967,14.5000,28
3969,10.5000,20
3971,15.0000,29
3972,13.0000,25
3975,12.0000,23
3978,12.0000,23
3980,11.5000,22
3982,10.5000,20
3984,11.5000,22
3986,10.5000,20
3989,11.5000,22
3990,13.5000,26
3993,10.0000,19
4006,5.0000,9
4008,5.5000,10
4009,4.0000,7
4010,4.0000,7
4012,4.0000,7
4013,4.0000,7
4016,1.5000,2
4019,5.0000,9
4020,5.5000,10
4021,2.5000,4
4024,6.5000,12
4025,6.0000,11
4026,5.0000,9
4027,6.0000,11
4030,10.0000,19
4031,10.5000,20
4032,11.5000,22
4033,10.5000,20
4036,7.0000,13
4038,6.0000,11
4039,7.5000,14
4041,9.0000,17
4045,10.0000,19
4048,6.0000,11
4049,8.0000,15
4052,7.0000,13
4055,6.5000,12
4057,5.0000,9
4058,9.0000,17
4060,4.0000,7
4061,9.0000,17
4063,4.5000,8
4064,5.0000,9
4065,6.0000,11
4071,6.0000,11
4072,5.0000,9
4074,6.0000,11
4075,7.5000,14
4077,6.5000,12
4078,4.0000,7
4079,4.0000,7
4083,4.5000,8
4085,6.5000,12
4086,5.0000,9
4088,10.5000,20
4089,6.5000,12
4092,6.0000,11
4094,7.0000,13
4096,6.5000,12
4098,5.5000,10
4103,4.0000,7
4104,7.5000,14
4105,6.0000,11
4107,5.5000,10
4108,14.0000,27
4110,31.0000,61
4112,22.5000,44
4114,19.5000,38
4115,20.0000,39
4117,22.5000,44
4118,25.0000,49
4119,19.0000,37
4122,25.0000,49
4125,15.5000,30
4127,32.5000,64
4130,14.0000,27
4131,22.0000,43
4134,30.0000,59
4135,22.5000,44
4138,26.0000,51
4144,28.0000,55
4146,24.5000,48
4147,22.5000,44
4148,26.0000,51
4149,23.0000,45
4151,28.0000,55
4154,27.0000,53
4155,22.5000,44
4157,27.0000,53
4159,25.5000,50
4160,26.0000,51
4161,26.5000,52
4164,21.0000,41
4166,24.5000,48
4168,22.0000,43
4171,23.5000,46
4172,26.0000,51
4173,28.5000,56
4174,27.0000,53
4175,25.5000,50
4177,27.0000,53
4179,29.0000,57
4180,26.5000,52
4182,28.5000,56
4184,23.0000,45
4186,30.5000,60
4188,26.5000,52
4191,22.5000,44
4196,16.5000,32
4198,16.0000,31
4199,5.0000,9
4200,22.0000,43
4201,3.5000,6
4204,6.5000,12
4205,8.5000,16
4206,16.5000,32
4211,24.0000,47
4212,23.0000,45
4213,19.5000,38
4215,14.5000,28
4216,19.0000,37
4218,18.0000,35
4219,11.0000,21
4221,18.0000,35
4222,20.5000,40
4226,21.5000,42
4227,16.5000,32
4229,25.5000,50
4230,18.0000,35
4233,11.5000,22
4234,9.5000,18
4236,20.5000,40
4238,11.0000,21
4241,2.0000,3
4245,22.0000,43
4247,20.0000,39
4252,23.0000,45
4253,17.0000,33
4255,3.0000,5
4260,25.5000,50
4261,26.0000,51
4262,29.5000,58
4265,33.5000,66
4267,29.5000,58
4268,31.5000,62
4271,27.5000,54
4273,25.5000,50
4275,30.5000,60
4276,31.5000,62
4278,32.0000,63
4279,33.5000,66
4282,30.0000,59
4284,29.5000,58
4285,26.0000,51
4287,27.5000,54
4289,28.5000,56
4290,31.5000,62
4292,29.5000,58
4293,29.0000,57
4294,33.0000,65
4298,31.5000,62
4299,30.0000,59
4300,25.5000,50
4301,30.5000,60
4303,26.5000,52
4308,30.0000,59
4309,33.5000,66
4310,32.5000,64
4313,25.5000,50
4316,32.5000,64
4319,20.0000,39
4321,21.0000,41
4322,4.5000,8
4323,20.5000,40
4324,24.5000,48
4326,21.5000,42
4327,17.5000,34
4328,15.5000,30
4331,12.0000,23
4335,14.0000,27
4336,17.0000,33
4346,13.0000,25
4349,15.0000,29
4350,16.5000,32
4352,12.5000,24
4354,15.0000,29
4355,12.0000,23
4357,13.5000,26
4359,19.0000,37
4360,14.0000,27
4361,13.0000,25
4364,9.5000,18
4367,11.0000,21
4368,15.5000,30
4372,10.5000,20
4374,11.5000,22
4375,11.5000,22
4376,13.0000,25
4377,12.0000,23
4378,17.0000,33
4380,14.5000,28
4382,14.0000,27
4384,10.5000,20
4386,16.0000,31
4387,10.0000,19
4389,17.0000,33
4390,14.0000,27
4391,14.0000,27
4392,12.5000,24
4394,14.5000,28
4398,8.5000,16
4400,9.0000,17
4402,7.0000,13
4405,6.0000,11
4407,12.5000,24
4409,11.0000,21
4411,10.0000,19
4412,6.0000,11
4413,9.5000,18
4415,7.5000,14
4416,8.0000,15
4420,6.0000,11
4421,11.5000,22
4423,5.5000,10
4426,10.0000,19
4428,13.5000,26
4432,3.5000,6
4433,10.0000,19
4435,9.5000,18
4436,7.5000,14
4437,11.5000,22
4438,9.0000,17
4439,14.0000,27
4440,9.0000,17
4441,11.5000,22
4443,10.0000,19
4446,6.0000,11
4450,15.0000,29
4452,8.5000,16
4454,11.0000,21
4456,9.5000,18
4457,10.5000,20
4458,15.5000,30
4459,11.5000,22
4462,7.5000,14
4464,10.0000,19
4466,13.0000,25
4469,14.0000,27
4470,9.0000,17
4471,12.0000,23
4472,11.0000,21
4473,8.0000,15
4477,16.0000,31
4479,10.5000,20
4480,12.5000,24
4482,9.5000,18
4483,10.5000,20
4486,7.0000,13
4487,10.0000,19
4489,10.0000,19
4490,7.5000,14
4492,15.5000,30
4494,7.0000,13
4495,9.0000,17
4496,9.5000,18
4497,13.0000,25
4498,12.0000,23
4509,12.5000,24
4510,28.0000,55
4515,34.5000,68
4516,34.5000,68
4517,31.0000,61
4522,29.5000,58
4525,29.0000,57
4536,34.0000,67
4557,35.5000,70
4561,32.5000,64
4562,32.0000,63
4565,32.5000,64
4575,34.5000,68
4576,37.5000,74
4580,33.5000,66
4582,37.5000,74
4596,32.5000,64
4599,33.0000,65
4602,37.5000,74
4603,34.5000,68
4605,39.5000,78
4611,27.5000,54
4613,34.5000,68
4618,33.0000,65
4621,29.0000,57
4625,36.0000,71
4640,28.5000,56
4654,32.0000,63
4661,33.0000,65
4668,41.5000,82
4673,32.0000,63
4679,38.0000,75
4693,87.0000,173
4695,48.5000,96
4696,81.0000,161
4701,80.0000,159
4703,81.0000,161
4705,83.5000,166
4706,84.0000,167
4709,83.5000,166
4710,80.5000,160
4712,84.0000,167
4713,83.5000,166
4714,79.5000,158
4715,86.0000,171
4717,80.5000,160
4718,82.5000,164
4720,82.5000,164
4721,80.5000,160
4723,86.5000,172
4724,75.5000,150
4725,74.5000,148
4727,79.5000,158
4729,81.0000,161
4730,81.5000,162
4732,77.5000,154
4736,79.5000,158
4737,85.0000,169
4741,81.5000,162
4742,78.0000,155
4746,85.0000,169
4749,81.0000,161
4751,87.0000,173
4758,22.5000,44
4759,21.5000,42
4762,21.0000,41
4764,25.0000,49
4766,21.0000,41
4767,23.5000,46
4768,22.0000,43
4770,23.0000,45
4771,20.5000,40
4772,21.5000,42
4778,22.5000,44
4781,20.0000,39
4782,20.5000,40
4784,20.0000,39
4787,23.0000,45
4788,21.5000,42
4790,21.5000,42
4791,24.5000,48
4792,25.0000,49
4793,21.0000,41
4795,23.5000,46
4797,19.5000,38
4798,20.5000,40
4800,23.5000,46
4802,21.5000,42
4803,21.0000,41
4805,22.0000,43
4807,21.5000,42
4808,23.5000,46
4809,22.0000,43
4814,23.0000,45
4815,10.5000,20
4816,9.0000,17
4817,9.5000,18
4819,10.0000,19
4820,7.0000,13
4821,5.5000,10
4822,5.5000,10
4823,9.0000,17
4824,12.0000,23
4827,5.5000,10
4829,6.0000,11
4830,8.0000,15
4840,5.0000,9
4841,9.5000,18
4842,10.0000,19
4843,5.5000,10
4847,8.0000,15
4848,10.0000,19
4849,5.5000,10
4851,6.0000,11
4854,6.5000,12
4855,11.0000,21
4856,8.0000,15
4858,9.0000,17
4860,7.0000,13
4866,8.5000,16
4867,9.5000,18
4868,8.5000,16
4870,8.5000,16
4871,5.0000,9
4875,6.0000,11
4877,5.0000,9
4878,3.0000,5
4879,4.0000,7
4880,4.5000,8
4882,3.5000,6
4886,4.5000,8
4887,3.5000,6
4888,6.0000,11
4889,4.0000,7
4890,4.5000,8
4891,4.0000,7
4892,3.5000,6
4893,3.0000,5
4897,6.0000,11
4900,3.0000,5
4902,3.5000,6
4903,5.5000,10
4905,4.0000,7
4906,3.5000,6
4912,3.0000,5
4914,2.5000,4
4918,3.0000,5
4919,5.0000,9
4920,2.5000,4
4923,4.5000,8
4927,5.5000,10
4929,5.5000,10
4931,4.0000,7
4932,5.0000,9
4934,3.0000,5
4936,4.0000,7
4950,22.5000,44
4951,85.5000,170
4953,65.5000,130
4956,16.5000,32
4957,85.5000,170
4959,34.0000,67
4961,20.5000,40
4962,85.5000,170
4964,60.0000,119
4975,62.5000,124
4977,85.0000,169
4978,20.5000,40
4980,63.5000,126
4982,85.5000,170
4983,23.5000,46
4987,57.5000,114
4989,85.5000,170
4990,20.5000,40
5003,19.0000,37
5004,85.0000,169
5006,44.5000,88
5014,45.5000,90
5016,85.0000,169
5017,18.5000,36
5020,21.0000,41
5021,84.5000,168
5026,22.5000,44
5027,85.5000,170
5029,54.5000,108
5031,60.0000,119
5033,33.5000,66
5035,85.5000,170
5036,16.5000,32
5046,66.0000,131
5048,85.5000,170
5049,19.5000,38
5052,22.0000,43
5053,85.5000,170
5060,60.0000,119
5062,56.0000,111
5064,85.0000,169
5065,18.5000,36
5073,18.0000,35
5074,85.5000,170
5076,34.5000,68
5087,20.0000,39
5088,85.5000,170
5090,61.5000,122
5117,59.0000,117
5119,85.5000,170
5120,23.0000,45
5123,21.0000,41
5126,85.5000,170
5129,20.0000,39
5130,85.0000,169
5132,50.0000,99
5133,61.0000,121
5135,85.5000,170
5136,21.0000,41
5137,33.0000,65
5139,58.5000,116
5141,85.0000,169
5142,18.0000,35
5143,19.0000,37
5145,58.5000,116
5146,85.0000,169
5149,65.5000,130
5150,58.0000,115
5152,85.5000,170
5153,18.5000,36
5159,20.5000,40
5160,85.5000,170
5162,63.5000,126
5170,85.5000,170
5175,39.0000,77
5177,85.5000,170
5180,18.0000,35
5190,85.5000,170
5193,59.0000,117
5195,22.5000,44
5196,17.0000,33
5197,85.5000,170
5200,17.5000,34
5202,37.5000,74
5203,62.5000,124
5204,85.0000,169
5208,85.0000,169
5209,21.0000,41
5220,32.5000,64
5224,19.0000,37
5225,85.5000,170
5229,67.0000,133
5235,21.0000,41
5242,133.5000,266
5244,138.5000,276
5247,103.5000,206
5249,125.0000,249
5250,142.5000,284
5252,130.5000,260
5254,82.5000,164
5260,98.0000,195
5262,160.5000,320
5265,109.5000,218
5267,137.0000,273
5268,143.5000,286
5270,140.5000,280
5271,116.0000,231
5272,143.0000,285
5273,139.0000,277
5274,98.0000,195
5275,139.5000,278
5278,95.0000,189
5279,140.0000,279
5283,140.0000,279
5284,147.5000,294
5286,91.5000,182
5288,139.0000,277
5290,132.0000,263
5293,142.0000,283
5297,108.5000,216
5299,141.5000,282
5300,130.5000,260
5301,140.5000,280
5302,92.5000,184
5303,169.5000,338
5304,95.5000,190
5305,98.5000,196
5307,175.0000,349
5308,161.5000,322
5309,115.0000,229
5310,154.5000,308
5312,172.0000,343
5314,159.5000,318
5316,136.0000,271
5317,167.5000,334
5319,150.5000,300
5321,158.0000,315
5328,172.5000,344
5331,154.5000,308
5332,165.5000,330
5333,170.5000,340
5336,170.0000,339
5337,122.5000,244
5341,169.5000,338
5344,171.5000,342
5345,112.5000,224
5348,166.5000,332
5351,166.5000,332
5352,110.5000,220
5353,172.5000,344
5354,76.5000,152
5355,173.5000,346
5356,172.5000,344
5359,128.5000,256
5360,173.5000,346
5364,27.5000,54
5365,26.0000,51
5367,17.5000,34
5368,26.0000,51
5369,29.5000,58
5371,27.5000,54
5375,22.5000,44
5376,28.0000,55
5378,29.5000,58
5380,25.0000,49
5381,18.0000,35
5382,28.0000,55
5383,25.5000,50
5384,19.0000,37
5385,33.0000,65
5386,26.0000,51
5387,18.5000,36
5388,18.0000,35
5393,22.0000,43
5396,28.0000,55
5398,23.5000,46
5405,22.5000,44
5407,28.0000,55
5409,25.0000,49
5411,27.0000,53
5413,18.0000,35
5420,27.5000,54
5421,26.0000,51
5422,18.0000,35
5423,27.0000,53
5424,24.5000,48
5425,47.5000,94
5426,57.0000,113
5427,62.0000,123
5428,64.0000,127
5430,60.0000,119
5431,52.0000,103
5432,64.0000,127
5434,65.5000,130
5435,50.5000,100
5436,50.0000,99
5439,63.5000,126
5448,63.5000,126
5449,63.0000,125
5452,62.5000,124
5453,60.5000,120
5456,49.0000,97
5458,57.0000,113
5459,64.5000,128
5461,64.0000,127
5462,49.5000,98
5464,59.0000,117
5465,61.5000,122
5468,58.0000,115
5469,62.5000,124
5470,64.5000,128
5472,64.5000,128
5474,49.5000,98
5477,64.5000,128
5479,62.5000,124
5482,62.0000,123
5483,56.5000,112
5486,90.5000,180
5488,90.0000,179
5492,85.5000,170
5493,47.0000,93
5494,88.0000,175
5496,53.0000,105
5497,74.0000,147
5499,86.0000,171
5500,39.0000,77
5501,84.0000,167
5503,77.0000,153
5504,83.0000,165
5505,46.5000,92
5507,54.0000,107
5509,83.5000,166
5514,87.0000,173
5515,76.5000,152
5516,87.0000,173
5517,56.0000,111
5520,82.0000,163
5521,89.5000,178
5523,83.5000,166
5524,81.0000,161
5526,91.5000,182
5527,70.0000,139
5528,83.0000,165
5531,50.5000,100
5542,66.5000,132
5544,91.5000,182
5545,58.5000,116
5546,84.5000,168
5548,44.0000,87
5549,56.0000,111
5551,54.5000,108
5552,53.0000,105
5554,47.5000,94
5555,42.0000,83
5556,37.5000,74
5558,52.0000,103
5559,37.5000,74
5563,54.0000,107
5564,49.0000,97
5565,51.5000,102
5568,36.5000,72
5570,46.5000,92
5573,34.5000,68
5574,50.5000,100
5575,50.0000,99
5576,43.5000,86
5581,49.0000,97
5583,37.0000,73
5584,53.5000,106
5588,34.5000,68
5590,46.5000,92
5591,50.5000,100
5592,51.5000,102
5593,52.5000,104
5595,54.0000,107
5596,36.0000,71
5597,48.0000,95
5599,49.5000,98
5605,47.5000,94
5610,48.0000,95
5612,37.0000,73
5615,30.0000,59
5617,33.5000,66
5619,48.5000,96
5620,38.0000,75
5621,31.0000,61
5624,47.5000,94
5627,49.0000,97
5628,46.5000,92
5631,45.0000,89
5634,30.0000,59
5636,30.0000,59
5637,47.0000,93
5640,44.0000,87
5642,46.5000,92
5643,49.0000,97
5647,29.5000,58
5648,47.5000,94
5649,45.5000,90
5651,46.0000,91
5652,31.0000,61
5655,39.5000,78
5657,45.5000,90
5660,29.0000,57
5662,41.0000,81
5663,47.5000,94
5664,47.5000,94
5665,48.5000,96
5666,48.0000,95
5667,44.5000,88
5669,22.5000,44
5671,7.5000,14
5673,9.5000,18
5674,14.0000,27
5676,7.5000,14
5679,10.0000,19
5681,13.5000,26
5683,13.5000,26
5684,12.0000,23
5688,14.5000,28
5689,17.5000,34
5692,16.5000,32
5693,22.0000,43
5695,19.5000,38
5698,18.5000,36
5701,21.5000,42
5703,19.5000,38
5705,20.0000,39
5708,21.0000,41
5710,16.0000,31
5712,23.5000,46
5714,21.5000,42
5716,22.0000,43
5719,24.5000,48
5720,22.0000,43
5721,21.5000,42
5723,20.5000,40
5724,18.0000,35
5725,23.5000,46
5727,17.5000,34
5729,23.5000,46
5731,6.0000,11
5732,5.5000,10
5740,1.0000,1
5741,4.5000,8
5745,2.0000,3
5748,1.0000,1
5749,5.5000,10
5750,5.5000,10
5752,4.5000,8
5754,5.0000,9
5755,2.5000,4
5756,4.0000,7
5759,1.0000,1
5761,1.0000,1
5762,5.0000,9
5766,5.0000,9
5767,4.5000,8
5771,3.5000,6
5777,2.0000,3
5780,4.0000,7
5783,4.5000,8
5784,1.5000,2
5788,1.5000,2
5792,5.5000,10
5794,2.0000,3
5795,2.5000,4
5798,4.5000,8
5799,3.0000,5
5800,5.5000,10
5802,1.0000,1
5804,3.0000,5
5806,1.0000,1
5808,4.5000,8
5810,5.0000,9
5814,4.0000,7
5817,5.5000,10
5819,2.0000,3
5821,4.5000,8
5824,2.0000,3
5825,2.0000,3
5826,4.5000,8
5827,4.5000,8
5829,5.5000,10
5830,5.5000,10
5831,5.5000,10
5833,5.0000,9
5834,1.5000,2
5837,5.0000,9
5839,1.0000,1
5848,5.0000,9
5849,1.0000,1
5850,5.5000,10
5851,1.5000,2
5975,27.5000,54
5976,35.5000,70
5977,25.0000,49
5978,24.0000,47
5979,30.0000,59
5980,27.0000,53
5983,27.5000,54
5984,19.5000,38
5985,30.5000,60
5988,20.5000,40
5991,33.0000,65
5993,20.0000,39
5995,19.5000,38
5996,32.0000,63
5999,29.0000,57
6003,31.5000,62
6004,20.5000,40
6005,20.0000,39
6006,28.0000,55
6010,29.5000,58
6011,29.0000,57
6012,24.0000,47
6013,25.0000,49
6015,32.5000,64
6016,26.0000,51
6018,26.5000,52
6019,22.5000,44
6021,28.5000,56
6023,29.5000,58
6028,30.5000,60
6030,20.0000,39
6036,20.5000,40
6040,19.5000,38
6044,24.0000,47
6046,27.0000,53
6047,26.0000,51
6048,20.0000,39
6050,19.5000,38
6053,29.5000,58
6055,22.5000,44
6056,25.5000,50
6057,25.5000,50
6058,29.0000,57
6061,32.5000,64
6062,24.5000,48
6065,27.0000,53
6066,26.5000,52
6068,22.5000,44
6069,28.5000,56
6071,23.5000,46
6072,27.0000,53
6075,26.0000,51
6077,26.5000,52
6078,26.0000,51
6083,23.0000,45
6085,21.5000,42
6086,28.5000,56
6087,28.0000,55
6091,21.5000,42
6092,25.0000,49
6093,20.0000,39
6094,25.0000,49
6097,21.5000,42
6098,17.5000,34
6099,13.5000,26
6101,16.0000,31
6102,23.5000,46
6104,24.5000,48
6105,18.5000,36
6107,20.5000,40
6110,23.0000,45
6115,3.0000,5
6117,4.5000,8
6118,5.5000,10
6119,3.5000,6
6120,5.0000,9
6122,2.5000,4
6124,6.0000,11
6127,2.5000,4
6130,2.5000,4
6132,4.0000,7
6133,2.5000,4
6134,4.5000,8
6135,3.0000,5
6137,6.5000,12
6138,3.0000,5
6139,4.0000,7
6142,4.0000,7
6144,2.0000,3
6145,3.0000,5
6146,3.5000,6
6148,2.5000,4
6152,3.0000,5
6156,5.0000,9
6159,4.5000,8
6160,3.0000,5
6161,2.5000,4
6164,3.0000,5
6166,3.0000,5
6168,2.5000,4
6169,3.5000,6
6172,5.0000,9
6174,36.5000,72
6175,33.0000,65
6177,36.5000,72
6180,34.5000,68
6184,32.5000,64
6185,26.0000,51
6187,27.0000,53
6190,26.0000,51
6192,32.0000,63
6194,29.5000,58
6195,31.5000,62
6196,14.0000,27
6199,36.5000,72
6200,22.0000,43
6201,17.5000,34
6203,38.5000,76
6205,20.5000,40
6206,32.5000,64
6207,30.5000,60
6209,23.0000,45
6210,31.5000,62
6211,29.0000,57
6213,32.5000,64
6214,27.5000,54
6220,20.0000,39
6223,17.5000,34
6227,28.0000,55
6228,35.0000,69
6230,29.0000,57
6232,16.0000,31
6233,14.0000,27
6238,46.0000,91
6241,41.5000,82
6243,46.5000,92
6244,37.5000,74
6246,39.5000,78
6253,39.0000,77
6258,43.5000,86
6260,43.0000,85
6266,37.5000,74
6267,38.5000,76
6269,42.0000,83
6273,45.0000,89
6281,45.0000,89
6291,42.5000,84
6297,46.0000,91
6299,39.5000,78
6300,48.0000,95
6303,43.5000,86
6306,41.0000,81
6310,39.5000,78
6312,41.5000,82
6314,43.5000,86
6318,45.0000,89
6320,41.5000,82
6321,46.0000,91
6327,44.0000,87
6330,46.0000,91
6342,43.0000,85
6343,39.5000,78
6347,46.0000,91
6349,45.0000,89
6357,59.5000,118
6359,61.0000,121
6360,60.5000,120
6363,35.5000,70
6364,36.0000,71
6365,35.5000,70
6367,60.0000,119
6368,62.5000,124
6371,60.0000,119
6372,42.5000,84
6375,53.5000,106
6378,44.0000,87
6379,59.0000,117
6381,36.5000,72
6383,54.5000,108
6384,38.5000,76
6385,52.5000,104
6386,48.0000,95
6388,61.5000,122
6390,58.5000,116
6393,64.0000,127
6398,58.0000,115
6399,57.5000,114
6403,53.0000,105
6406,54.5000,108
6408,58.0000,115
6409,54.0000,107
6410,55.0000,109
6411,35.5000,70
6413,59.0000,117
6417,60.5000,120
6421,8.5000,16
6422,8.0000,15
6423,3.0000,5
6424,8.5000,16
6426,8.5000,16
6429,23.5000,46
6431,23.0000,45
6433,25.0000,49
6438,23.5000,46
6440,22.5000,44
6441,24.0000,47
6442,23.5000,46
6443,23.5000,46
6445,22.0000,43
6446,24.0000,47
6449,24.0000,47
6452,25.0000,49
6455,22.5000,44
6456,24.0000,47
6457,23.5000,46
6460,24.0000,47
6462,22.5000,44
6463,25.0000,49
6464,25.0000,49
6465,24.0000,47
6466,25.5000,50
6470,25.0000,49
6471,24.0000,47
6472,23.0000,45
6476,24.0000,47
6477,23.5000,46
6479,24.0000,47
6480,25.5000,50
6482,23.5000,46
6483,24.0000,47
6484,22.0000,43
6492,23.0000,45
6493,23.5000,46
6494,23.5000,46
6495,22.5000,44
6496,1.5000,2
6497,10.0000,19
6500,10.0000,19
6501,11.0000,21
6504,11.0000,21
6508,20.5000,40
6509,26.5000,52
6511,28.0000,55
6514,19.5000,38
6515,22.5000,44
6518,24.0000,47
6520,22.5000,44
6521,27.5000,54
6524,29.5000,58
6525,20.0000,39
6526,26.0000,51
6527,23.0000,45
6528,24.0000,47
6532,29.5000,58
6535,24.0000,47
6537,22.5000,44
6538,24.0000,47
6539,24.5000,48
6540,29.0000,57
6541,23.0000,45
6547,25.5000,50
6548,25.0000,49
6550,26.0000,51
6552,25.5000,50
6553,22.5000,44
6556,26.5000,52
6557,20.5000,40
6558,24.5000,48
6560,26.0000,51
6563,26.0000,51
6565,28.0000,55
6566,10.5000,20
6568,7.0000,13
6571,8.5000,16
6573,12.5000,24
6574,9.5000,18
6577,9.5000,18
6579,9.0000,17
6580,5.5000,10
6581,5.5000,10
6583,6.0000,11
6587,7.5000,14
6589,7.5000,14
6590,13.5000,26
6593,4.5000,8
6594,6.0000,11
6596,5.0000,9
6600,7.0000,13
6601,5.0000,9
6602,7.0000,13
6603,6.0000,11
6604,4.0000,7
6609,9.0000,17
6612,8.5000,16
6613,6.0000,11
6615,8.5000,16
6617,6.0000,11
6619,7.0000,13
6620,11.0000,21
6621,9.5000,18
6623,9.0000,17
6626,6.5000,12
6628,11.0000,21
6629,10.0000,19
6631,10.0000,19
6633,9.0000,17
6635,7.0000,13
6641,6.0000,11
6642,7.0000,13
6644,10.0000,19
6646,7.5000,14
6648,6.5000,12
6650,7.5000,14
6651,5.5000,10
6652,5.5000,10
6655,9.5000,18
6656,10.5000,20
6663,8.0000,15
6664,11.0000,21
6665,8.5000,16
6666,9.0000,17
6667,5.0000,9
6668,8.5000,16
6670,15.0000,29
6674,16.5000,32
6675,15.0000,29
6676,16.0000,31
6678,10.0000,19
6679,10.5000,20
6680,22.0000,43
6681,15.5000,30
6683,25.0000,49
6685,12.0000,23
6687,12.0000,23
6689,14.5000,28
6691,5.0000,9
6696,23.5000,46
6697,4.5000,8
6698,7.0000,13
6700,7.5000,14
6702,8.5000,16
6707,33.0000,65
6711,34.0000,67
6712,47.0000,93
6713,46.0000,91
6717,40.5000,80
6719,46.0000,91
6720,47.5000,94
6722,45.0000,89
6723,27.0000,53
6725,40.5000,80
6727,42.0000,83
6728,45.0000,89
6729,44.5000,88
6730,46.0000,91
6731,25.5000,50
6732,35.5000,70
6733,26.5000,52
6735,40.5000,80
6738,42.0000,83
6739,47.5000,94
6741,47.5000,94
6747,29.0000,57
6750,30.5000,60
6751,48.5000,96
6754,43.0000,85
