flight_id,flight_no,total_revenue
20216,PG0320,1322600.00
14573,PG0413,4255000.00
20231,PG0320,1555000.00
14578,PG0413,3965100.00
20236,PG0320,991500.00
14538,PG0413,4109100.00
20237,PG0320,1435400.00
14558,PG0413,4224600.00
20197,PG0320,1079600.00
14545,PG0413,4028800.00
20215,PG0320,1377300.00
14533,PG0413,3831600.00
20194,PG0320,1148500.00
14536,PG0413,4152100.00
20209,PG0320,1167600.00
6411,PG0251,1027200.00
6364,PG0251,1015000.00
6363,PG0251,982000.00
6381,PG0251,1006400.00
6365,PG0251,956400.00
6384,PG0251,1127200.00
6372,PG0251,1177200.00
6378,PG0251,1287000.00
6386,PG0251,1407800.00
6403,PG0251,1555400.00
6375,PG0251,1543200.00
6371,PG0251,1751800.00
6398,PG0251,1701800.00
6357,PG0251,1689600.00
6417,PG0251,1764000.00
6399,PG0251,1640800.00
6413,PG0251,1727400.00
6390,PG0251,1714000.00
6360,PG0251,1764000.00
6388,PG0251,1715200.00
6383,PG0251,1566400.00
6367,PG0251,1726200.00
6410,PG0251,1579800.00
6408,PG0251,1701800.00
6359,PG0251,1726200.00
6379,PG0251,1727400.00
6385,PG0251,1520000.00
6406,PG0251,1544400.00
6409,PG0251,1505400.00
6368,PG0251,1788400.00
6393,PG0251,1825000.00
6377,PG0251,1886000.00
6358,PG0251,1666400.00
6407,PG0251,1543200.00
6366,PG0251,1776200.00
6414,PG0251,1639600.00
6412,PG0251,1739600.00
6416,PG0251,1715200.00
6382,PG0251,1849400.00
6401,PG0251,1751800.00
6376,PG0251,1812800.00
6402,PG0251,1566400.00
6405,PG0251,1566400.00
6392,PG0251,1410200.00
6369,PG0251,1372400.00
6404,PG0251,1234600.00
6395,PG0251,1295600.00
6391,PG0251,991800.00
6373,PG0251,540400.00
7768,PG0224,4189400.00
7717,PG0224,4343600.00
7723,PG0224,4216400.00
7763,PG0224,4204400.00
7719,PG0224,4172100.00
7727,PG0224,4355400.00
7726,PG0224,4473700.00
7732,PG0224,4626900.00
7775,PG0224,4725700.00
7744,PG0224,4987100.00
7766,PG0224,5580900.00
7720,PG0224,5335800.00
7737,PG0224,6000100.00
7771,PG0224,5292300.00
7769,PG0224,5480200.00
7736,PG0224,5708600.00
7773,PG0224,5492700.00
7741,PG0224,5530400.00
7772,PG0224,5499700.00
7734,PG0224,5606400.00
7755,PG0224,5795400.00
7739,PG0224,5530400.00
7770,PG0224,5833500.00
7749,PG0224,5588200.00
7776,PG0224,5699800.00
7748,PG0224,5624700.00
7738,PG0224,5996100.00
7762,PG0224,5322700.00
7753,PG0224,5571200.00
7721,PG0224,5738500.00
7735,PG0224,5585200.00
7765,PG0224,5751200.00
7722,PG0224,5720000.00
7759,PG0224,5971200.00
7777,PG0224,5428300.00
7761,PG0224,5210700.00
7725,PG0224,5507800.00
7728,PG0224,5802300.00
7764,PG0224,5415800.00
7757,PG0224,5442100.00
7742,PG0224,5562900.00
7718,PG0224,5554500.00
7754,PG0224,5478700.00
7747,PG0224,5418400.00
7730,PG0224,4706300.00
7751,PG0224,3708900.00
7767,PG0224,2391600.00
7746,PG0224,2942100.00
7731,PG0224,2591600.00
7760,PG0224,2483600.00
7756,PG0224,1104500.00
7572,PG0159,379400.00
7660,PG0159,394200.00
7705,PG0159,397500.00
7598,PG0159,390100.00
7640,PG0159,412300.00
7647,PG0159,390100.00
7697,PG0159,383100.00
7586,PG0159,409000.00
7534,PG0159,389700.00
7612,PG0159,390100.00
7610,PG0159,393800.00
7643,PG0159,409000.00
7666,PG0159,386800.00
7546,PG0159,390500.00
7695,PG0159,397500.00
7578,PG0159,393800.00
7569,PG0159,393800.00
7632,PG0159,397500.00
7710,PG0159,383100.00
7668,PG0159,397900.00
7607,PG0159,396700.00
7595,PG0159,405300.00
7575,PG0159,379000.00
7625,PG0159,390100.00
7683,PG0159,394200.00
7716,PG0159,386400.00
7672,PG0159,383100.00
7601,PG0159,394200.00
7580,PG0159,393800.00
7639,PG0159,397500.00
7679,PG0159,393800.00
7563,PG0159,379000.00
7649,PG0159,367900.00
7622,PG0159,394200.00
7655,PG0159,379400.00
7663,PG0159,371600.00
7708,PG0159,397100.00
7557,PG0159,390500.00
7628,PG0159,390100.00
7675,PG0159,383100.00
7604,PG0159,383100.00
7584,PG0159,401200.00
7537,PG0159,363800.00
7554,PG0159,308300.00
7701,PG0159,271700.00
7588,PG0159,216200.00
7592,PG0159,186600.00
7544,PG0159,133200.00
7616,PG0159,22200.00
7364,PG0241,410500.00
7371,PG0241,454400.00
7377,PG0241,453800.00
7354,PG0241,466800.00
7388,PG0241,484000.00
7400,PG0241,485700.00
7382,PG0241,558700.00
7398,PG0241,510700.00
7352,PG0241,584000.00
7357,PG0241,553300.00
7405,PG0241,640000.00
7362,PG0241,640000.00
7395,PG0241,670300.00
7372,PG0241,739600.00
7401,PG0241,615200.00
7383,PG0241,640700.00
7402,PG0241,714800.00
7404,PG0241,614000.00
7386,PG0241,554000.00
7396,PG0241,708000.00
7379,PG0241,659200.00
7409,PG0241,640000.00
7363,PG0241,733400.00
7366,PG0241,566000.00
7392,PG0241,633800.00
7351,PG0241,633900.00
7368,PG0241,664700.00
7390,PG0241,609500.00
7358,PG0241,565800.00
7397,PG0241,621900.00
7411,PG0241,739600.00
7394,PG0241,622100.00
7367,PG0241,591200.00
7360,PG0241,664700.00
7381,PG0241,708600.00
7356,PG0241,609700.00
7389,PG0241,628200.00
7359,PG0241,596800.00
7370,PG0241,658600.00
7399,PG0241,615200.00
7393,PG0241,752000.00
7369,PG0241,640000.00
7410,PG0241,603500.00
7375,PG0241,552700.00
7387,PG0241,466100.00
7403,PG0241,305800.00
7406,PG0241,285400.00
7365,PG0241,212400.00
6253,PG0178,372400.00
6314,PG0178,432900.00
6349,PG0178,429100.00
6244,PG0178,337500.00
6260,PG0178,421000.00
6281,PG0178,444900.00
6330,PG0178,460400.00
6320,PG0178,408600.00
6241,PG0178,416900.00
6238,PG0178,460400.00
6273,PG0178,436600.00
6300,PG0178,476800.00
6299,PG0178,385100.00
6297,PG0178,460800.00
6342,PG0178,420200.00
6246,PG0178,377200.00
6267,PG0178,384600.00
6291,PG0178,432800.00
6343,PG0178,392600.00
6310,PG0178,376000.00
6321,PG0178,452900.00
6243,PG0178,456900.00
6306,PG0178,396700.00
6258,PG0178,440800.00
6327,PG0178,405300.00
6347,PG0178,452500.00
6318,PG0178,444100.00
6269,PG0178,405100.00
6266,PG0178,368300.00
6303,PG0178,417100.00
6312,PG0178,400700.00
6295,PG0178,432100.00
6289,PG0178,468800.00
6277,PG0178,329500.00
6317,PG0178,396200.00
6325,PG0178,416500.00
6353,PG0178,429000.00
6274,PG0178,437000.00
6257,PG0178,421000.00
6332,PG0178,460900.00
6239,PG0178,444100.00
6305,PG0178,432900.00
6308,PG0178,396600.00
6265,PG0178,460900.00
6335,PG0178,464900.00
6264,PG0178,308400.00
6278,PG0178,301000.00
6355,PG0178,152600.00
6282,PG0178,157200.00
6275,PG0178,99700.00
7456,PG0505,718400.00
7431,PG0505,921600.00
7422,PG0505,986800.00
7465,PG0505,914100.00
7461,PG0505,984600.00
7451,PG0505,870200.00
7464,PG0505,1008100.00
7436,PG0505,1083800.00
7458,PG0505,953600.00
7468,PG0505,1040200.00
7420,PG0505,944900.00
7469,PG0505,1051900.00
7460,PG0505,1051900.00
7450,PG0505,1138300.00
7430,PG0505,1113900.00
7428,PG0505,1105200.00
7449,PG0505,1125600.00
7439,PG0505,1138300.00
7446,PG0505,1138200.00
7418,PG0505,1008000.00
7423,PG0505,1039100.00
7438,PG0505,1118200.00
7447,PG0505,1169200.00
7427,PG0505,1189800.00
7435,PG0505,955600.00
7425,PG0505,1086100.00
7419,PG0505,1019600.00
7445,PG0505,1027400.00
7440,PG0505,1072200.00
7437,PG0505,1063600.00
7462,PG0505,1114900.00
7443,PG0505,1063500.00
7415,PG0505,1115000.00
7434,PG0505,1062700.00
7454,PG0505,1041200.00
7448,PG0505,1053100.00
7424,PG0505,1072300.00
7414,PG0505,1115900.00
7429,PG0505,965500.00
7421,PG0505,1061500.00
7441,PG0505,977100.00
7452,PG0505,1148900.00
7444,PG0505,1010400.00
7472,PG0505,1149200.00
7455,PG0505,1052800.00
7426,PG0505,1148000.00
7432,PG0505,965300.00
7433,PG0505,599800.00
5588,PG0547,3002500.00
5568,PG0547,3474800.00
5596,PG0547,3295300.00
5556,PG0547,3132500.00
5573,PG0547,3005800.00
5583,PG0547,3242100.00
5559,PG0547,3405100.00
5555,PG0547,3827900.00
5548,PG0547,3705000.00
5576,PG0547,3738200.00
5591,PG0547,4540200.00
5590,PG0547,4137500.00
5575,PG0547,4237600.00
5552,PG0547,4636900.00
5574,PG0547,4473700.00
5595,PG0547,4773300.00
5564,PG0547,4440300.00
5563,PG0547,4770000.00
5558,PG0547,4703300.00
5593,PG0547,4606900.00
5565,PG0547,4739800.00
5570,PG0547,4074300.00
5549,PG0547,4973000.00
5554,PG0547,4267300.00
5581,PG0547,4370500.00
5551,PG0547,4673600.00
5597,PG0547,4307200.00
5584,PG0547,4740000.00
5592,PG0547,4736500.00
5599,PG0547,4470300.00
5605,PG0547,4273900.00
5577,PG0547,4736700.00
5606,PG0547,4140900.00
5604,PG0547,4606800.00
5602,PG0547,4470600.00
5567,PG0547,4506900.00
5547,PG0547,4340400.00
5572,PG0547,4603400.00
5587,PG0547,4573500.00
5585,PG0547,4766700.00
5569,PG0547,4806500.00
5607,PG0547,4433800.00
5578,PG0547,4507100.00
5589,PG0547,4174200.00
5580,PG0547,2969100.00
5603,PG0547,3498400.00
5550,PG0547,2869200.00
5562,PG0547,2206800.00
5560,PG0547,1734300.00
5204,PG0470,1357200.00
5141,PG0470,1357200.00
5035,PG0470,1363200.00
4957,PG0470,1363200.00
5074,PG0470,1363200.00
5197,PG0470,1363200.00
5177,PG0470,1363200.00
5016,PG0470,1357200.00
5004,PG0470,1357200.00
5130,PG0470,1345200.00
5190,PG0470,1363200.00
5152,PG0470,1363200.00
5064,PG0470,1357200.00
4989,PG0470,1363200.00
4962,PG0470,1363200.00
5053,PG0470,1363200.00
5146,PG0470,1357200.00
5170,PG0470,1363200.00
5208,PG0470,1357200.00
5119,PG0470,1363200.00
5048,PG0470,1363200.00
4982,PG0470,1363200.00
4951,PG0470,1363200.00
5027,PG0470,1363200.00
5088,PG0470,1363200.00
5160,PG0470,1363200.00
5225,PG0470,1363200.00
5021,PG0470,1339200.00
5126,PG0470,1363200.00
5135,PG0470,1363200.00
4977,PG0470,1357200.00
5042,PG0470,1357200.00
5011,PG0470,1363200.00
5084,PG0470,1363200.00
4996,PG0470,1363200.00
5217,PG0470,1363200.00
4972,PG0470,1345200.00
5238,PG0470,1351200.00
4967,PG0470,1363200.00
5187,PG0470,1363200.00
5213,PG0470,1357200.00
5232,PG0470,1357200.00
5178,PG0470,1345200.00
5032,PG0470,1363200.00
5098,PG0470,1285200.00
5096,PG0470,1121400.00
5171,PG0470,1026000.00
5179,PG0470,1074600.00
5056,PG0470,946200.00
5079,PG0470,246600.00
5222,PG0470,90600.00
7072,PG0677,1844000.00
7054,PG0677,1893100.00
7036,PG0677,1974900.00
7031,PG0677,1975000.00
7038,PG0677,1844100.00
7057,PG0677,1893100.00
7029,PG0677,2022800.00
7070,PG0677,1812900.00
7064,PG0677,2186400.00
7066,PG0677,2086800.00
7080,PG0677,2304500.00
7050,PG0677,2337400.00
7042,PG0677,2271800.00
7040,PG0677,2401200.00
7078,PG0677,2468400.00
7034,PG0677,2286600.00
7077,PG0677,2288100.00
7059,PG0677,2419200.00
7049,PG0677,2402900.00
7035,PG0677,2419200.00
7071,PG0677,2402900.00
7062,PG0677,2499600.00
7089,PG0677,2534000.00
7044,PG0677,2321000.00
7055,PG0677,2435700.00
7061,PG0677,2270200.00
7076,PG0677,2384900.00
7043,PG0677,2206400.00
7079,PG0677,2534000.00
7053,PG0677,2402800.00
7037,PG0677,2270200.00
7032,PG0677,2419200.00
7069,PG0677,2368400.00
7074,PG0677,2501200.00
7088,PG0677,2419200.00
7084,PG0677,2304500.00
7073,PG0677,2468400.00
7048,PG0677,2435600.00
7033,PG0677,2352200.00
7083,PG0677,2435600.00
7045,PG0677,2468400.00
7056,PG0677,2484800.00
7047,PG0677,2140900.00
7081,PG0677,2139000.00
7082,PG0677,2004700.00
7087,PG0677,1396500.00
7041,PG0677,1134100.00
5671,PG0152,232000.00
5673,PG0152,405200.00
5674,PG0152,448100.00
5676,PG0152,260900.00
5681,PG0152,521900.00
5683,PG0152,435200.00
5684,PG0152,446800.00
5688,PG0152,578100.00
5689,PG0152,634100.00
5692,PG0152,609800.00
5693,PG0152,797100.00
5695,PG0152,723600.00
5698,PG0152,609600.00
5669,PG0152,752200.00
5701,PG0152,808600.00
5703,PG0152,752500.00
5705,PG0152,739500.00
5708,PG0152,765300.00
5710,PG0152,536100.00
5712,PG0152,840300.00
5714,PG0152,667100.00
5716,PG0152,765200.00
5719,PG0152,838700.00
5720,PG0152,737800.00
5723,PG0152,781300.00
5724,PG0152,622600.00
5727,PG0152,694900.00
5729,PG0152,838800.00
5725,PG0152,840300.00
5721,PG0152,839000.00
5715,PG0152,840100.00
5711,PG0152,403300.00
5704,PG0152,666100.00
5700,PG0152,664400.00
5696,PG0152,680300.00
5691,PG0152,724900.00
5685,PG0152,693200.00
5680,PG0152,683200.00
5675,PG0152,825900.00
5670,PG0152,782800.00
5677,PG0152,691500.00
5687,PG0152,913800.00
5697,PG0152,838600.00
5707,PG0152,971700.00
5717,PG0152,723400.00
5718,PG0152,608300.00
6050,PG0291,1302500.00
6036,PG0291,1162900.00
6093,PG0291,1191000.00
6040,PG0291,1121300.00
6048,PG0291,1232700.00
6091,PG0291,1072200.00
6085,PG0291,1258200.00
6055,PG0291,1307000.00
6071,PG0291,1399900.00
6068,PG0291,1211600.00
6062,PG0291,1346100.00
6092,PG0291,1464700.00
6058,PG0291,1745700.00
6053,PG0291,1538800.00
6065,PG0291,1515800.00
6075,PG0291,1508700.00
6047,PG0291,1469400.00
6083,PG0291,1420800.00
6078,PG0291,1604100.00
6069,PG0291,1587800.00
6077,PG0291,1588000.00
6061,PG0291,1912900.00
6066,PG0291,1490200.00
6057,PG0291,1350800.00
6046,PG0291,1520600.00
6044,PG0291,1374200.00
6086,PG0291,1631900.00
6056,PG0291,1443800.00
6087,PG0291,1606300.00
6094,PG0291,1469500.00
6072,PG0291,1511000.00
6067,PG0291,1467000.00
6084,PG0291,1840900.00
6051,PG0291,1534300.00
6038,PG0291,1724700.00
6088,PG0291,1467100.00
6080,PG0291,1327700.00
6054,PG0291,1416000.00
6095,PG0291,1404600.00
6070,PG0291,1701600.00
6043,PG0291,1631900.00
6074,PG0291,1585700.00
6064,PG0291,1397300.00
6039,PG0291,1420700.00
6042,PG0291,1332500.00
6063,PG0291,1118800.00
6041,PG0291,721800.00
6035,PG0291,816900.00
7843,PG0549,350300.00
7828,PG0549,363900.00
7815,PG0549,348800.00
7800,PG0549,366900.00
7811,PG0549,379000.00
7825,PG0549,380500.00
7844,PG0549,409200.00
7846,PG0549,425800.00
7798,PG0549,517900.00
7829,PG0549,519400.00
7851,PG0549,409200.00
7824,PG0549,504300.00
7809,PG0549,486200.00
7810,PG0549,504300.00
7837,PG0549,579800.00
7856,PG0549,472600.00
7845,PG0549,487700.00
7836,PG0549,670400.00
7822,PG0549,427300.00
7813,PG0549,517900.00
7802,PG0549,489200.00
7799,PG0549,486200.00
7807,PG0549,487700.00
7817,PG0549,714200.00
7823,PG0549,484700.00
7834,PG0549,610000.00
7841,PG0549,469600.00
7848,PG0549,397100.00
7847,PG0549,517900.00
7826,PG0549,486200.00
7808,PG0549,548100.00
7806,PG0549,546600.00
7833,PG0549,564700.00
7855,PG0549,454500.00
7796,PG0549,501300.00
7850,PG0549,564700.00
7821,PG0549,564700.00
7830,PG0549,454500.00
7804,PG0549,442400.00
7838,PG0549,456000.00
7831,PG0549,685500.00
7839,PG0549,534500.00
7842,PG0549,459000.00
7854,PG0549,545100.00
7803,PG0549,439400.00
7827,PG0549,212900.00
7849,PG0549,212900.00
7812,PG0549,167600.00
5381,PG0503,1057200.00
5367,PG0503,992200.00
5387,PG0503,985600.00
5384,PG0503,1012400.00
5413,PG0503,833200.00
5422,PG0503,1014600.00
5388,PG0503,967600.00
5393,PG0503,1189400.00
5398,PG0503,1216200.00
5371,PG0503,1576800.00
5375,PG0503,1218400.00
5376,PG0503,1554400.00
5421,PG0503,1370800.00
5405,PG0503,1393200.00
5423,PG0503,1597000.00
5424,PG0503,1438000.00
5378,PG0503,1666400.00
5411,PG0503,1460400.00
5364,PG0503,1391000.00
5420,PG0503,1487200.00
5380,PG0503,1330400.00
5407,PG0503,1503000.00
5396,PG0503,1597000.00
5385,PG0503,1915000.00
5409,PG0503,1460400.00
5383,PG0503,1438000.00
5382,PG0503,1556600.00
5369,PG0503,1621600.00
5386,PG0503,1238600.00
5368,PG0503,1460400.00
5365,PG0503,1464800.00
5370,PG0503,1576800.00
5395,PG0503,1420000.00
5416,PG0503,1505200.00
5399,PG0503,1639600.00
5373,PG0503,1375200.00
5392,PG0503,1216200.00
5394,PG0503,1529800.00
5366,PG0503,1395400.00
5406,PG0503,1552200.00
5391,PG0503,1460400.00
5404,PG0503,1467000.00
5419,PG0503,1281200.00
5377,PG0503,1303600.00
5417,PG0503,1193800.00
5418,PG0503,1012400.00
5372,PG0503,878000.00
5389,PG0503,992200.00
5374,PG0503,627200.00
5254,PG0277,5810000.00
5278,PG0277,6221600.00
5302,PG0277,6437200.00
5286,PG0277,6255200.00
5274,PG0277,6456800.00
5260,PG0277,6624800.00
5297,PG0277,7330400.00
5247,PG0277,7176400.00
5265,PG0277,7515200.00
5249,PG0277,8531600.00
5271,PG0277,8044400.00
5242,PG0277,9144800.00
5252,PG0277,8993600.00
5301,PG0277,9637600.00
5270,PG0277,9998800.00
5283,PG0277,9839200.00
5250,PG0277,9710400.00
5268,PG0277,10158400.00
5279,PG0277,9861600.00
5293,PG0277,10060400.00
5244,PG0277,9682400.00
5288,PG0277,9839200.00
5275,PG0277,9797200.00
5299,PG0277,9788800.00
5290,PG0277,9360400.00
5284,PG0277,10152800.00
5262,PG0277,11074000.00
5267,PG0277,9503200.00
5273,PG0277,9550800.00
5272,PG0277,10306800.00
5300,PG0277,9030000.00
5276,PG0277,9702000.00
5296,PG0277,9340800.00
5282,PG0277,9993200.00
5255,PG0277,9486400.00
5266,PG0277,8688400.00
5291,PG0277,10192000.00
5285,PG0277,9718800.00
5280,PG0277,10262000.00
5248,PG0277,9604000.00
5281,PG0277,9293200.00
5259,PG0277,10155600.00
5298,PG0277,8881600.00
5295,PG0277,8190000.00
5294,PG0277,8226400.00
5256,PG0277,7764400.00
5289,PG0277,6904800.00
5277,PG0277,7333200.00
5251,PG0277,6003200.00
5246,PG0277,4776800.00
5269,PG0277,3808000.00
5263,PG0277,3001600.00
5474,PG0317,1142700.00
5456,PG0317,1193000.00
5431,PG0317,1192700.00
5435,PG0317,1163300.00
5462,PG0317,1161400.00
5425,PG0317,1062100.00
5436,PG0317,1173200.00
5483,PG0317,1319300.00
5464,PG0317,1388000.00
5465,PG0317,1417300.00
5479,PG0317,1437900.00
5469,PG0317,1437900.00
5482,PG0317,1447800.00
5452,PG0317,1457600.00
5428,PG0317,1487000.00
5427,PG0317,1408400.00
5470,PG0317,1494800.00
5461,PG0317,1487000.00
5439,PG0317,1476200.00
5426,PG0317,1290700.00
5430,PG0317,1388900.00
5477,PG0317,1496800.00
5432,PG0317,1487000.00
5458,PG0317,1347800.00
5453,PG0317,1397700.00
5449,PG0317,1467400.00
5448,PG0317,1476200.00
5472,PG0317,1496800.00
5434,PG0317,1516400.00
5468,PG0317,1348700.00
5459,PG0317,1496800.00
5441,PG0317,1516400.00
5463,PG0317,1427200.00
5466,PG0317,1320300.00
5485,PG0317,1496800.00
5447,PG0317,1476200.00
5455,PG0317,1477100.00
5478,PG0317,1496800.00
5460,PG0317,1486000.00
5446,PG0317,1447800.00
5438,PG0317,1438000.00
5457,PG0317,1516400.00
5443,PG0317,1516400.00
5451,PG0317,1496800.00
5433,PG0317,1378900.00
5475,PG0317,984700.00
5481,PG0317,908300.00
5471,PG0317,638500.00
5444,PG0317,640800.00
5484,PG0317,442400.00
5357,PG0225,2543400.00
6733,PG0301,1097100.00
6731,PG0301,1131300.00
6723,PG0301,1148200.00
6750,PG0301,1262100.00
6747,PG0301,1209400.00
6732,PG0301,1503700.00
6711,PG0301,1316300.00
6707,PG0301,1384600.00
6765,PG0301,1316500.00
6763,PG0301,1758800.00
6735,PG0301,1707800.00
6727,PG0301,1726400.00
6720,PG0301,1979900.00
6719,PG0301,1930600.00
6758,PG0301,2066700.00
6728,PG0301,1862500.00
6739,PG0301,1947500.00
6712,PG0301,1964600.00
6757,PG0301,1726600.00
6764,PG0301,1828500.00
6751,PG0301,2049700.00
6722,PG0301,1860800.00
6754,PG0301,1828600.00
6717,PG0301,1741900.00
6741,PG0301,2015700.00
6738,PG0301,1792900.00
6713,PG0301,1862400.00
6725,PG0301,1741900.00
6730,PG0301,1963000.00
6729,PG0301,1877900.00
6766,PG0301,2066700.00
6721,PG0301,1706200.00
6755,PG0301,1913700.00
6737,PG0301,2032700.00
6724,PG0301,1896600.00
6745,PG0301,2049700.00
6752,PG0301,1709400.00
6716,PG0301,1998600.00
6714,PG0301,2015700.00
6746,PG0301,1879500.00
6736,PG0301,1998700.00
6743,PG0301,1929000.00
6753,PG0301,1877900.00
6742,PG0301,1981700.00
6726,PG0301,1522200.00
6761,PG0301,1760700.00
6744,PG0301,1434000.00
6710,PG0301,988400.00
6749,PG0301,1177100.00
6708,PG0301,802900.00
5493,PG0529,1361400.00
5500,PG0529,1171500.00
5507,PG0529,1664300.00
5505,PG0529,1370900.00
5531,PG0529,1492100.00
5496,PG0529,1479500.00
5517,PG0529,1670000.00
5545,PG0529,1752500.00
5542,PG0529,2055500.00
5497,PG0529,2115000.00
5515,PG0529,2340700.00
5501,PG0529,2447200.00
5499,PG0529,2589500.00
5527,PG0529,2068700.00
5492,PG0529,2528500.00
5514,PG0529,2613100.00
5523,PG0529,2458900.00
5504,PG0529,2470600.00
5520,PG0529,2423500.00
5546,PG0529,2553000.00
5521,PG0529,2694500.00
5526,PG0529,2719300.00
5486,PG0529,2741600.00
5509,PG0529,2598800.00
5544,PG0529,2718200.00
5528,PG0529,2518700.00
5516,PG0529,2588500.00
5494,PG0529,2447600.00
5488,PG0529,2565300.00
5524,PG0529,2496100.00
5503,PG0529,2235000.00
5512,PG0529,2046400.00
5518,PG0529,2483700.00
5498,PG0529,2672000.00
5529,PG0529,2682600.00
5534,PG0529,2469500.00
5539,PG0529,2826300.00
5543,PG0529,2692100.00
5510,PG0529,2589400.00
5495,PG0529,2635500.00
5540,PG0529,2648600.00
5508,PG0529,2695900.00
5535,PG0529,2695500.00
5522,PG0529,2626200.00
5537,PG0529,2246800.00
5490,PG0529,2305900.00
5530,PG0529,1879900.00
5511,PG0529,1916500.00
5525,PG0529,1486800.00
5506,PG0529,1465000.00
5519,PG0529,695600.00
5995,PG0703,3334000.00
5984,PG0703,3586400.00
5993,PG0703,2995000.00
5988,PG0703,3998400.00
6030,PG0703,3932000.00
6005,PG0703,3519900.00
6004,PG0703,3725900.00
6019,PG0703,3865300.00
6012,PG0703,4057800.00
6018,PG0703,4795200.00
5978,PG0703,4337000.00
6021,PG0703,4801700.00
6015,PG0703,5585300.00
6006,PG0703,4197000.00
5979,PG0703,5399600.00
6003,PG0703,5200100.00
6013,PG0703,4861800.00
6028,PG0703,5313000.00
6016,PG0703,4323400.00
5991,PG0703,5804700.00
5996,PG0703,5126900.00
5975,PG0703,4130600.00
5977,PG0703,4728900.00
5976,PG0703,6661600.00
5980,PG0703,4595800.00
5985,PG0703,5459300.00
6011,PG0703,4854700.00
5999,PG0703,4868100.00
5983,PG0703,4655500.00
6023,PG0703,5452700.00
6010,PG0703,5333200.00
5990,PG0703,5718400.00
6022,PG0703,4927700.00
5997,PG0703,4728600.00
6002,PG0703,4469700.00
6008,PG0703,4595700.00
5994,PG0703,5193500.00
6024,PG0703,5591800.00
5982,PG0703,4403200.00
6034,PG0703,5665100.00
6007,PG0703,4595900.00
5981,PG0703,5990700.00
6033,PG0703,4788500.00
6014,PG0703,4064600.00
6027,PG0703,3333900.00
6017,PG0703,3453400.00
5974,PG0703,4390100.00
6020,PG0703,3127900.00
5989,PG0703,2723200.00
5615,PG0174,680900.00
5636,PG0174,680000.00
5660,PG0174,644700.00
5634,PG0174,717000.00
5647,PG0174,726200.00
5652,PG0174,736500.00
5621,PG0174,644000.00
5617,PG0174,746900.00
5612,PG0174,831400.00
5655,PG0174,914900.00
5620,PG0174,831500.00
5640,PG0174,1017100.00
5667,PG0174,1026400.00
5651,PG0174,1053400.00
5643,PG0174,1128600.00
5665,PG0174,1119300.00
5664,PG0174,1082200.00
5624,PG0174,1100700.00
5648,PG0174,1082200.00
5628,PG0174,1082100.00
5619,PG0174,1119300.00
5637,PG0174,1054400.00
5642,PG0174,1081200.00
5631,PG0174,1017200.00
5610,PG0174,1110000.00
