booking_date,total_bookings,total_revenue
"2017-06-27 02:50:00",2,234600.00
"2017-06-27 02:52:00",2,207800.00
"2017-06-27 02:54:00",2,94000.00
"2017-06-27 02:55:00",1,16400.00
"2017-06-27 02:56:00",1,271200.00
"2017-06-27 02:57:00",1,229300.00
"2017-06-27 02:59:00",1,85800.00
"2017-06-27 03:00:00",1,85000.00
"2017-06-27 03:02:00",3,185200.00
"2017-06-27 03:05:00",1,17600.00
"2017-06-27 03:08:00",2,47600.00
"2017-06-27 03:12:00",1,92800.00
"2017-06-27 03:14:00",1,56000.00
"2017-06-27 03:17:00",1,46400.00
"2017-06-27 03:18:00",1,47000.00
"2017-06-27 03:21:00",1,57400.00
"2017-06-27 03:24:00",1,24400.00
"2017-06-27 03:25:00",1,56000.00
"2017-06-27 03:26:00",1,34000.00
"2017-06-27 03:28:00",1,99200.00
"2017-06-27 03:29:00",2,140300.00
"2017-06-27 03:31:00",1,32700.00
"2017-06-27 03:33:00",1,83300.00
"2017-06-27 03:34:00",2,56000.00
"2017-06-27 03:37:00",2,50600.00
"2017-06-27 03:43:00",1,26000.00
"2017-06-27 03:50:00",1,14800.00
"2017-06-27 03:54:00",1,112000.00
"2017-06-27 03:58:00",1,12400.00
"2017-06-27 04:00:00",1,58400.00
"2017-06-27 04:04:00",1,24000.00
"2017-06-27 04:06:00",2,87600.00
"2017-06-27 04:07:00",1,136600.00
"2017-06-27 04:10:00",1,13600.00
"2017-06-27 04:12:00",1,146400.00
"2017-06-27 04:13:00",2,99200.00
"2017-06-27 04:15:00",1,13000.00
"2017-06-27 04:20:00",2,229000.00
"2017-06-27 04:22:00",1,38800.00
"2017-06-27 04:24:00",1,60400.00
"2017-06-27 04:25:00",2,45600.00
"2017-06-27 04:29:00",1,116300.00
"2017-06-27 04:33:00",1,59000.00
"2017-06-27 04:37:00",1,91600.00
"2017-06-27 04:38:00",1,38800.00
"2017-06-27 04:39:00",1,46300.00
"2017-06-27 04:40:00",2,266000.00
"2017-06-27 04:41:00",1,20400.00
"2017-06-27 04:45:00",1,14800.00
"2017-06-27 04:46:00",2,412300.00
"2017-06-27 04:48:00",1,125200.00
"2017-06-27 04:54:00",2,198500.00
"2017-06-27 04:55:00",2,132000.00
"2017-06-27 04:57:00",1,7400.00
"2017-06-27 04:59:00",1,26700.00
"2017-06-27 05:00:00",1,29500.00
"2017-06-27 05:03:00",1,48800.00
"2017-06-27 05:05:00",1,38400.00
"2017-06-27 05:07:00",1,22400.00
"2017-06-27 05:09:00",1,299000.00
"2017-06-27 05:10:00",2,353200.00
"2017-06-27 05:11:00",1,56000.00
"2017-06-27 05:15:00",2,106700.00
"2017-06-27 05:17:00",1,11600.00
"2017-06-27 05:18:00",3,455100.00
"2017-06-27 05:23:00",1,48800.00
"2017-06-27 05:25:00",1,14800.00
"2017-06-27 05:26:00",1,21800.00
"2017-06-27 05:31:00",1,28800.00
"2017-06-27 05:38:00",1,38600.00
"2017-06-27 05:39:00",2,154200.00
"2017-06-27 05:41:00",2,141900.00
"2017-06-27 05:42:00",1,24000.00
"2017-06-27 05:43:00",1,19000.00
"2017-06-27 05:46:00",1,6800.00
"2017-06-27 05:47:00",1,41600.00
"2017-06-27 05:48:00",1,63400.00
"2017-06-27 05:49:00",1,38200.00
"2017-06-27 05:57:00",1,28800.00
"2017-06-27 06:01:00",1,41200.00
"2017-06-27 06:03:00",2,130000.00
"2017-06-27 06:04:00",2,484200.00
"2017-06-27 06:05:00",1,32700.00
"2017-06-27 06:08:00",1,48500.00
"2017-06-27 06:12:00",3,195800.00
"2017-06-27 06:14:00",1,37900.00
"2017-06-27 06:15:00",1,46400.00
"2017-06-27 06:20:00",1,46400.00
"2017-06-27 06:21:00",1,16000.00
"2017-06-27 06:22:00",1,35200.00
"2017-06-27 06:26:00",1,67700.00
"2017-06-27 06:29:00",1,87100.00
"2017-06-27 06:30:00",2,106100.00
"2017-06-27 06:31:00",2,216000.00
"2017-06-27 06:32:00",1,33500.00
"2017-06-27 06:34:00",1,117600.00
"2017-06-27 06:37:00",1,28800.00
"2017-06-27 06:41:00",1,26800.00
"2017-06-27 06:43:00",1,46300.00
"2017-06-27 06:47:00",1,143800.00
"2017-06-27 06:48:00",1,48200.00
"2017-06-27 06:50:00",1,6700.00
"2017-06-27 06:51:00",1,18000.00
"2017-06-27 06:53:00",1,81200.00
"2017-06-27 06:58:00",1,31900.00
"2017-06-27 06:59:00",2,157000.00
"2017-06-27 07:00:00",1,201200.00
"2017-06-27 07:03:00",1,20400.00
"2017-06-27 07:06:00",1,56000.00
"2017-06-27 07:08:00",1,68100.00
"2017-06-27 07:10:00",2,123000.00
"2017-06-27 07:11:00",1,48700.00
"2017-06-27 07:12:00",2,29700.00
"2017-06-27 07:14:00",2,89100.00
"2017-06-27 07:15:00",1,56900.00
"2017-06-27 07:20:00",1,25100.00
"2017-06-27 07:21:00",2,163500.00
"2017-06-27 07:23:00",1,47200.00
"2017-06-27 07:25:00",1,31600.00
"2017-06-27 07:26:00",1,18000.00
"2017-06-27 07:27:00",3,352500.00
"2017-06-27 07:32:00",2,131900.00
"2017-06-27 07:33:00",1,3700.00
"2017-06-27 07:34:00",1,28000.00
"2017-06-27 07:41:00",1,28000.00
"2017-06-27 07:43:00",1,134000.00
"2017-06-27 07:44:00",1,16400.00
"2017-06-27 07:51:00",2,72800.00
"2017-06-27 07:52:00",1,46800.00
"2017-06-27 07:53:00",3,235000.00
"2017-06-27 07:59:00",1,26000.00
"2017-06-27 08:00:00",1,64400.00
"2017-06-27 08:02:00",2,443300.00
"2017-06-27 08:03:00",2,132900.00
"2017-06-27 08:05:00",1,68100.00
"2017-06-27 08:07:00",1,19600.00
"2017-06-27 08:08:00",1,56900.00
"2017-06-27 08:09:00",1,37200.00
"2017-06-27 08:11:00",2,264800.00
"2017-06-27 08:15:00",1,55800.00
"2017-06-27 08:17:00",1,55000.00
"2017-06-27 08:20:00",1,130900.00
"2017-06-27 08:21:00",1,55800.00
"2017-06-27 08:25:00",1,50100.00
"2017-06-27 08:26:00",1,24000.00
"2017-06-27 08:27:00",1,170600.00
"2017-06-27 08:31:00",1,363800.00
"2017-06-27 08:34:00",1,73500.00
"2017-06-27 08:39:00",1,56000.00
"2017-06-27 08:41:00",1,146300.00
"2017-06-27 08:42:00",1,116800.00
"2017-06-27 08:43:00",1,119600.00
"2017-06-27 08:47:00",2,191600.00
"2017-06-27 08:55:00",2,301800.00
"2017-06-27 08:59:00",1,67900.00
"2017-06-27 09:02:00",1,155600.00
"2017-06-27 09:03:00",1,27400.00
"2017-06-27 09:04:00",1,24800.00
"2017-06-27 09:05:00",2,248900.00
"2017-06-27 09:07:00",1,68100.00
"2017-06-27 09:08:00",3,151600.00
"2017-06-27 09:11:00",1,55800.00
"2017-06-27 09:13:00",1,111600.00
"2017-06-27 09:14:00",1,14400.00
"2017-06-27 09:21:00",1,36200.00
"2017-06-27 09:23:00",1,12000.00
"2017-06-27 09:26:00",1,89700.00
"2017-06-27 09:28:00",2,75400.00
"2017-06-27 09:30:00",1,28800.00
"2017-06-27 09:31:00",2,195500.00
"2017-06-27 09:32:00",1,37100.00
"2017-06-27 09:33:00",1,36800.00
"2017-06-27 09:36:00",1,75600.00
"2017-06-27 09:38:00",2,124200.00
"2017-06-27 09:39:00",2,95100.00
"2017-06-27 09:41:00",2,53200.00
"2017-06-27 09:42:00",1,40200.00
"2017-06-27 09:43:00",2,211000.00
"2017-06-27 09:49:00",1,64500.00
"2017-06-27 09:57:00",2,301800.00
"2017-06-27 09:59:00",1,282000.00
"2017-06-27 10:02:00",1,13600.00
"2017-06-27 10:06:00",2,140400.00
"2017-06-27 10:08:00",1,86600.00
"2017-06-27 10:11:00",1,24300.00
"2017-06-27 10:13:00",1,131800.00
"2017-06-27 10:27:00",1,46300.00
"2017-06-27 10:28:00",1,23200.00
"2017-06-27 10:29:00",1,109400.00
"2017-06-27 10:35:00",1,124300.00
"2017-06-27 10:37:00",1,18400.00
"2017-06-27 10:38:00",1,19600.00
"2017-06-27 10:39:00",1,280500.00
"2017-06-27 10:42:00",1,75600.00
"2017-06-27 10:43:00",1,47100.00
"2017-06-27 10:45:00",2,188300.00
"2017-06-27 10:48:00",1,98400.00
"2017-06-27 10:50:00",1,128600.00
"2017-06-27 10:51:00",1,156000.00
"2017-06-27 10:52:00",1,26500.00
"2017-06-27 10:57:00",1,61800.00
"2017-06-27 10:58:00",1,23400.00
"2017-06-27 11:05:00",1,50100.00
"2017-06-27 11:09:00",1,97900.00
"2017-06-27 11:12:00",1,21400.00
"2017-06-27 11:16:00",1,55800.00
"2017-06-27 11:17:00",1,23100.00
"2017-06-27 11:20:00",1,67400.00
"2017-06-27 11:23:00",1,105100.00
"2017-06-27 11:27:00",1,23600.00
"2017-06-27 11:28:00",1,21400.00
"2017-06-27 11:36:00",1,37200.00
"2017-06-27 11:44:00",1,33100.00
"2017-06-27 11:47:00",1,37000.00
"2017-06-27 11:50:00",1,53600.00
"2017-06-27 11:53:00",4,205100.00
"2017-06-27 11:56:00",1,19000.00
"2017-06-27 11:58:00",2,103400.00
"2017-06-27 12:01:00",1,102200.00
"2017-06-27 12:09:00",1,141600.00
"2017-06-27 12:10:00",1,22000.00
"2017-06-27 12:13:00",1,53800.00
"2017-06-27 12:20:00",1,30400.00
"2017-06-27 12:21:00",1,55800.00
"2017-06-27 12:23:00",2,258400.00
"2017-06-27 12:24:00",1,6000.00
"2017-06-27 12:25:00",1,14400.00
"2017-06-27 12:26:00",1,41400.00
"2017-06-27 12:29:00",2,174400.00
"2017-06-27 12:33:00",1,68400.00
"2017-06-27 12:35:00",1,66600.00
"2017-06-27 12:37:00",2,62400.00
"2017-06-27 12:41:00",1,246000.00
"2017-06-27 12:42:00",1,70200.00
"2017-06-27 12:47:00",1,114300.00
"2017-06-27 12:49:00",2,406900.00
"2017-06-27 12:50:00",1,40400.00
"2017-06-27 12:53:00",1,53300.00
"2017-06-27 12:59:00",1,57800.00
"2017-06-27 13:02:00",1,187600.00
"2017-06-27 13:05:00",2,60600.00
"2017-06-27 13:07:00",1,6000.00
"2017-06-27 13:09:00",1,20100.00
"2017-06-27 13:10:00",1,33300.00
"2017-06-27 13:11:00",1,61400.00
"2017-06-27 13:12:00",1,39000.00
"2017-06-27 13:14:00",1,54000.00
"2017-06-27 13:16:00",1,28000.00
"2017-06-27 13:20:00",1,35200.00
"2017-06-27 13:25:00",1,54800.00
"2017-06-27 13:43:00",1,168700.00
"2017-06-27 13:49:00",2,133900.00
"2017-06-27 13:50:00",1,50600.00
"2017-06-27 13:51:00",1,26700.00
"2017-06-27 13:55:00",1,8200.00
"2017-06-27 13:59:00",1,56600.00
"2017-06-27 14:00:00",1,28000.00
"2017-06-27 14:02:00",1,121400.00
"2017-06-27 14:07:00",1,67700.00
"2017-06-27 14:13:00",2,100800.00
"2017-06-27 14:14:00",1,15400.00
"2017-06-27 14:16:00",1,78100.00
"2017-06-27 14:17:00",1,31600.00
"2017-06-27 14:19:00",1,41200.00
"2017-06-27 14:22:00",1,192400.00
"2017-06-27 14:27:00",2,52900.00
"2017-06-27 14:30:00",2,87000.00
"2017-06-27 14:31:00",1,43100.00
"2017-06-27 14:32:00",1,31000.00
"2017-06-27 14:35:00",1,43400.00
"2017-06-27 14:36:00",1,20400.00
"2017-06-27 14:38:00",1,13700.00
"2017-06-27 14:43:00",1,81300.00
"2017-06-27 14:44:00",1,50800.00
"2017-06-27 14:45:00",1,56000.00
"2017-06-27 14:52:00",1,11800.00
"2017-06-27 14:53:00",2,111700.00
"2017-06-27 14:55:00",1,49200.00
"2017-06-27 14:57:00",1,12000.00
"2017-06-27 14:59:00",1,131600.00
"2017-06-27 15:00:00",1,26700.00
"2017-06-27 15:01:00",1,24300.00
"2017-06-27 15:03:00",1,28000.00
"2017-06-27 15:09:00",1,71900.00
"2017-06-27 15:11:00",1,51600.00
"2017-06-27 15:13:00",1,93600.00
"2017-06-27 15:17:00",1,514900.00
"2017-06-27 15:19:00",2,85000.00
"2017-06-27 15:22:00",1,23400.00
"2017-06-27 15:23:00",1,39100.00
"2017-06-27 15:25:00",1,67600.00
"2017-06-27 15:27:00",1,135400.00
"2017-06-27 15:32:00",1,62000.00
"2017-06-27 15:33:00",1,83000.00
"2017-06-27 15:37:00",1,112000.00
"2017-06-27 15:38:00",1,24400.00
"2017-06-27 15:41:00",1,23200.00
"2017-06-27 15:43:00",1,68800.00
"2017-06-27 15:46:00",1,23200.00
"2017-06-27 15:47:00",3,319100.00
"2017-06-27 15:48:00",2,122600.00
"2017-06-27 15:49:00",1,48800.00
"2017-06-27 15:53:00",2,201200.00
"2017-06-27 15:55:00",1,76600.00
"2017-06-27 15:56:00",1,58400.00
"2017-06-27 15:57:00",1,58000.00
"2017-06-27 15:58:00",1,52100.00
"2017-06-27 15:59:00",1,92800.00
"2017-06-27 16:01:00",1,81300.00
"2017-06-27 16:05:00",2,142500.00
"2017-06-27 16:09:00",1,57600.00
"2017-06-27 16:10:00",1,26800.00
"2017-06-27 16:13:00",1,12600.00
"2017-06-27 16:14:00",1,90800.00
"2017-06-27 16:15:00",1,40300.00
"2017-06-27 16:16:00",2,214000.00
"2017-06-27 16:19:00",1,149300.00
"2017-06-27 16:22:00",1,67600.00
"2017-06-27 16:23:00",1,88000.00
"2017-06-27 16:24:00",1,136800.00
"2017-06-27 16:25:00",1,369000.00
"2017-06-27 16:30:00",1,47000.00
"2017-06-27 16:31:00",2,84200.00
"2017-06-27 16:33:00",2,180900.00
"2017-06-27 16:36:00",2,406700.00
"2017-06-27 16:37:00",1,265600.00
"2017-06-27 16:38:00",1,199700.00
"2017-06-27 16:40:00",1,98400.00
"2017-06-27 16:42:00",2,91600.00
"2017-06-27 16:44:00",1,67700.00
"2017-06-27 16:46:00",1,48800.00
"2017-06-27 16:47:00",1,25200.00
"2017-06-27 16:49:00",1,112000.00
"2017-06-27 16:50:00",1,67600.00
"2017-06-27 16:56:00",1,11600.00
"2017-06-27 16:57:00",1,26000.00
"2017-06-27 16:59:00",1,118000.00
"2017-06-27 17:00:00",1,92400.00
"2017-06-27 17:02:00",1,101500.00
"2017-06-27 17:04:00",2,159900.00
"2017-06-27 17:08:00",1,64600.00
"2017-06-27 17:09:00",1,26800.00
"2017-06-27 17:10:00",1,25400.00
"2017-06-27 17:11:00",1,3700.00
"2017-06-27 17:13:00",1,36900.00
"2017-06-27 17:15:00",3,113500.00
"2017-06-27 17:16:00",1,133200.00
"2017-06-27 17:17:00",1,15100.00
"2017-06-27 17:20:00",1,29400.00
"2017-06-27 17:23:00",1,44000.00
"2017-06-27 17:24:00",1,13200.00
"2017-06-27 17:25:00",1,50400.00
"2017-06-27 17:33:00",1,66000.00
"2017-06-27 17:34:00",2,226000.00
"2017-06-27 17:36:00",1,56000.00
"2017-06-27 17:40:00",3,85600.00
"2017-06-27 17:42:00",2,319200.00
"2017-06-27 17:43:00",1,37200.00
"2017-06-27 17:44:00",2,69600.00
"2017-06-27 17:45:00",1,18300.00
"2017-06-27 17:46:00",2,215800.00
"2017-06-27 17:48:00",2,35400.00
"2017-06-27 17:51:00",3,123100.00
"2017-06-27 17:55:00",2,175800.00
"2017-06-27 17:58:00",1,51900.00
"2017-06-27 17:59:00",2,42000.00
"2017-06-27 18:00:00",1,57400.00
"2017-06-27 18:01:00",2,163600.00
"2017-06-27 18:07:00",1,51600.00
"2017-06-27 18:08:00",1,75300.00
"2017-06-27 18:12:00",1,369000.00
"2017-06-27 18:15:00",1,121800.00
"2017-06-27 18:17:00",1,47400.00
"2017-06-27 18:19:00",1,67100.00
"2017-06-27 18:23:00",1,92700.00
"2017-06-27 18:25:00",2,216300.00
"2017-06-27 18:28:00",1,42100.00
"2017-06-27 18:30:00",1,47400.00
"2017-06-27 18:31:00",1,170200.00
"2017-06-27 18:33:00",1,161600.00
"2017-06-27 18:34:00",1,47100.00
"2017-06-27 18:35:00",1,48100.00
"2017-06-27 18:38:00",1,24300.00
"2017-06-27 18:42:00",2,390400.00
"2017-06-27 18:47:00",1,56000.00
"2017-06-27 18:52:00",1,15400.00
"2017-06-27 18:56:00",1,21800.00
"2017-06-27 18:57:00",1,131100.00
"2017-06-27 18:58:00",1,6700.00
"2017-06-27 18:59:00",3,174700.00
"2017-06-27 19:01:00",1,100200.00
"2017-06-27 19:02:00",1,62000.00
"2017-06-27 19:03:00",2,184100.00
"2017-06-27 19:04:00",2,58600.00
"2017-06-27 19:10:00",3,125200.00
"2017-06-27 19:14:00",1,136600.00
"2017-06-27 19:18:00",1,55500.00
"2017-06-27 19:19:00",1,132700.00
"2017-06-27 19:21:00",2,97300.00
"2017-06-27 19:22:00",2,53100.00
"2017-06-27 19:27:00",2,160500.00
"2017-06-27 19:28:00",1,117900.00
"2017-06-27 19:29:00",1,179200.00
"2017-06-27 19:30:00",1,88900.00
"2017-06-27 19:32:00",1,37700.00
"2017-06-27 19:36:00",1,354400.00
"2017-06-27 19:37:00",1,103800.00
"2017-06-27 19:38:00",1,91800.00
"2017-06-27 19:39:00",2,116600.00
"2017-06-27 19:43:00",2,231000.00
"2017-06-27 19:50:00",1,160200.00
"2017-06-27 19:53:00",1,109000.00
"2017-06-27 19:54:00",1,50800.00
"2017-06-27 19:59:00",3,258700.00
"2017-06-27 20:00:00",1,37900.00
"2017-06-27 20:03:00",1,112000.00
"2017-06-27 20:07:00",4,381900.00
"2017-06-27 20:08:00",1,84300.00
"2017-06-27 20:11:00",1,89600.00
"2017-06-27 20:15:00",1,136400.00
"2017-06-27 20:17:00",1,298800.00
"2017-06-27 20:19:00",1,91500.00
"2017-06-27 20:20:00",2,92500.00
"2017-06-27 20:34:00",2,86400.00
"2017-06-27 20:39:00",2,101300.00
"2017-06-27 20:43:00",3,201600.00
"2017-06-27 20:44:00",1,46700.00
"2017-06-27 20:47:00",1,58400.00
"2017-06-27 20:48:00",3,332300.00
"2017-06-27 20:50:00",1,16800.00
"2017-06-27 20:54:00",2,130100.00
"2017-06-27 20:55:00",1,64500.00
"2017-06-27 21:01:00",1,13000.00
"2017-06-27 21:07:00",1,23600.00
"2017-06-27 21:09:00",1,88600.00
"2017-06-27 21:12:00",1,15400.00
"2017-06-27 21:13:00",1,21800.00
"2017-06-27 21:16:00",1,270500.00
"2017-06-27 21:17:00",1,51600.00
"2017-06-27 21:19:00",2,146000.00
"2017-06-27 21:21:00",1,122500.00
"2017-06-27 21:23:00",1,37700.00
"2017-06-27 21:24:00",1,106400.00
"2017-06-27 21:26:00",2,224800.00
"2017-06-27 21:30:00",1,101200.00
"2017-06-27 21:31:00",1,56000.00
"2017-06-27 21:34:00",2,93400.00
"2017-06-27 21:35:00",2,132200.00
"2017-06-27 21:36:00",1,284400.00
"2017-06-27 21:40:00",1,39200.00
"2017-06-27 21:41:00",1,378400.00
"2017-06-27 21:48:00",2,218000.00
"2017-06-27 21:49:00",2,62800.00
"2017-06-27 21:50:00",1,67600.00
"2017-06-27 21:52:00",1,90800.00
"2017-06-27 21:54:00",1,67900.00
"2017-06-27 21:57:00",1,24200.00
"2017-06-27 21:58:00",2,136500.00
"2017-06-27 22:07:00",1,32700.00
"2017-06-27 22:12:00",1,34000.00
"2017-06-27 22:14:00",1,115400.00
"2017-06-27 22:15:00",1,89600.00
"2017-06-27 22:18:00",1,135000.00
"2017-06-27 22:21:00",1,31600.00
"2017-06-27 22:25:00",1,18600.00
"2017-06-27 22:30:00",2,197400.00
"2017-06-27 22:35:00",1,8200.00
"2017-06-27 22:38:00",1,102300.00
"2017-06-27 22:44:00",1,56000.00
"2017-06-27 22:45:00",1,57600.00
"2017-06-27 22:46:00",2,347900.00
"2017-06-27 22:48:00",1,13000.00
"2017-06-27 22:52:00",2,220700.00
"2017-06-27 22:55:00",1,16400.00
"2017-06-27 22:56:00",1,123000.00
"2017-06-27 22:57:00",2,203300.00
"2017-06-27 23:00:00",1,17000.00
"2017-06-27 23:01:00",1,118800.00
"2017-06-27 23:07:00",1,53800.00
"2017-06-27 23:09:00",1,46000.00
"2017-06-27 23:14:00",1,30400.00
"2017-06-27 23:17:00",1,38200.00
"2017-06-27 23:18:00",1,28000.00
"2017-06-27 23:19:00",1,40000.00
"2017-06-27 23:20:00",1,92100.00
"2017-06-27 23:21:00",2,237300.00
"2017-06-27 23:25:00",1,24400.00
"2017-06-27 23:27:00",1,113100.00
"2017-06-27 23:28:00",1,14000.00
"2017-06-27 23:33:00",1,114300.00
"2017-06-27 23:34:00",1,148200.00
"2017-06-27 23:37:00",1,38200.00
"2017-06-27 23:44:00",1,369000.00
"2017-06-27 23:49:00",1,34000.00
"2017-06-27 23:50:00",1,64500.00
"2017-06-27 23:51:00",1,57500.00
"2017-06-27 23:53:00",2,560200.00
"2017-06-27 23:54:00",2,52600.00
"2017-06-27 23:55:00",1,41400.00
"2017-06-27 23:58:00",2,417100.00
"2017-06-28 00:01:00",1,73400.00
"2017-06-28 00:03:00",1,14000.00
"2017-06-28 00:04:00",1,23600.00
"2017-06-28 00:08:00",1,6000.00
"2017-06-28 00:09:00",1,131100.00
"2017-06-28 00:12:00",1,28000.00
"2017-06-28 00:15:00",2,239700.00
"2017-06-28 00:16:00",1,29600.00
"2017-06-28 00:22:00",1,24400.00
"2017-06-28 00:23:00",1,78500.00
"2017-06-28 00:27:00",2,214400.00
"2017-06-28 00:28:00",1,75500.00
"2017-06-28 00:32:00",1,36200.00
"2017-06-28 00:39:00",1,13600.00
"2017-06-28 00:40:00",1,69000.00
"2017-06-28 00:45:00",1,102300.00
"2017-06-28 00:47:00",1,23200.00
"2017-06-28 00:49:00",1,252200.00
"2017-06-28 00:50:00",2,79200.00
"2017-06-28 00:51:00",1,45200.00
"2017-06-28 00:53:00",1,64800.00
"2017-06-28 00:55:00",1,78300.00
"2017-06-28 00:57:00",2,41400.00
"2017-06-28 00:58:00",2,39600.00
"2017-06-28 01:00:00",3,174400.00
"2017-06-28 01:01:00",2,88600.00
"2017-06-28 01:03:00",3,205200.00
"2017-06-28 01:04:00",1,111600.00
"2017-06-28 01:05:00",3,472900.00
"2017-06-28 01:06:00",2,262800.00
"2017-06-28 01:16:00",2,187600.00
"2017-06-28 01:18:00",1,28000.00
"2017-06-28 01:19:00",2,52600.00
"2017-06-28 01:21:00",1,24400.00
"2017-06-28 01:22:00",1,84500.00
"2017-06-28 01:23:00",1,38600.00
"2017-06-28 01:24:00",2,81400.00
"2017-06-28 01:25:00",1,50800.00
"2017-06-28 01:26:00",1,23200.00
"2017-06-28 01:27:00",1,122700.00
"2017-06-28 01:28:00",2,140600.00
"2017-06-28 01:30:00",1,42800.00
"2017-06-28 01:31:00",1,66600.00
"2017-06-28 01:32:00",2,183200.00
"2017-06-28 01:33:00",1,56000.00
"2017-06-28 01:34:00",1,60900.00
"2017-06-28 01:35:00",1,36800.00
"2017-06-28 01:38:00",1,57600.00
"2017-06-28 01:39:00",1,93500.00
"2017-06-28 01:40:00",1,136800.00
"2017-06-28 01:41:00",1,42700.00
"2017-06-28 01:42:00",4,174500.00
"2017-06-28 01:45:00",1,36200.00
"2017-06-28 01:46:00",1,119700.00
"2017-06-28 01:48:00",1,80900.00
"2017-06-28 01:49:00",2,111700.00
"2017-06-28 01:50:00",2,162000.00
"2017-06-28 01:53:00",1,59000.00
"2017-06-28 01:54:00",2,200200.00
"2017-06-28 01:56:00",2,142800.00
"2017-06-28 01:57:00",2,47300.00
"2017-06-28 02:01:00",1,6300.00
"2017-06-28 02:03:00",2,442100.00
"2017-06-28 02:05:00",3,219500.00
"2017-06-28 02:06:00",1,118700.00
"2017-06-28 02:07:00",1,21400.00
"2017-06-28 02:09:00",1,12000.00
"2017-06-28 02:11:00",1,89700.00
"2017-06-28 02:13:00",3,233700.00
"2017-06-28 02:14:00",1,89000.00
"2017-06-28 02:17:00",1,28700.00
"2017-06-28 02:19:00",1,56100.00
"2017-06-28 02:20:00",2,280200.00
"2017-06-28 02:22:00",1,12600.00
"2017-06-28 02:23:00",2,404700.00
"2017-06-28 02:25:00",2,75400.00
"2017-06-28 02:27:00",3,498900.00
"2017-06-28 02:29:00",1,88800.00
"2017-06-28 02:30:00",1,88900.00
"2017-06-28 02:31:00",2,72600.00
"2017-06-28 02:32:00",1,128800.00
"2017-06-28 02:33:00",1,26600.00
"2017-06-28 02:36:00",1,7400.00
"2017-06-28 02:37:00",2,82800.00
"2017-06-28 02:39:00",1,31400.00
"2017-06-28 02:41:00",1,34000.00
"2017-06-28 02:42:00",1,108200.00
"2017-06-28 02:43:00",1,58400.00
"2017-06-28 02:44:00",1,23400.00
"2017-06-28 02:45:00",1,23600.00
"2017-06-28 02:46:00",3,513600.00
"2017-06-28 02:47:00",1,29200.00
"2017-06-28 02:48:00",2,322700.00
"2017-06-28 02:53:00",2,71400.00
"2017-06-28 02:55:00",1,24400.00
"2017-06-28 03:01:00",2,111400.00
"2017-06-28 03:04:00",1,14300.00
"2017-06-28 03:05:00",1,24200.00
"2017-06-28 03:07:00",2,68900.00
"2017-06-28 03:08:00",2,134900.00
"2017-06-28 03:09:00",3,56000.00
"2017-06-28 03:11:00",1,135400.00
"2017-06-28 03:13:00",1,64300.00
"2017-06-28 03:14:00",1,75600.00
"2017-06-28 03:15:00",3,125000.00
"2017-06-28 03:20:00",2,78200.00
"2017-06-28 03:23:00",2,39900.00
"2017-06-28 03:24:00",3,294900.00
"2017-06-28 03:25:00",1,135900.00
"2017-06-28 03:27:00",3,296300.00
"2017-06-28 03:28:00",1,187800.00
"2017-06-28 03:29:00",2,81100.00
"2017-06-28 03:30:00",4,432100.00
"2017-06-28 03:33:00",1,21800.00
"2017-06-28 03:34:00",3,151300.00
"2017-06-28 03:36:00",1,57800.00
"2017-06-28 03:39:00",1,113300.00
"2017-06-28 03:40:00",2,149300.00
"2017-06-28 03:42:00",1,75300.00
"2017-06-28 03:43:00",2,148800.00
"2017-06-28 03:46:00",2,333100.00
"2017-06-28 03:47:00",1,48200.00
"2017-06-28 03:50:00",2,150800.00
"2017-06-28 03:51:00",1,222800.00
"2017-06-28 03:52:00",2,78400.00
"2017-06-28 03:53:00",1,128800.00
"2017-06-28 03:55:00",1,36800.00
"2017-06-28 03:56:00",1,65500.00
"2017-06-28 03:57:00",2,179200.00
"2017-06-28 03:58:00",2,98800.00
"2017-06-28 03:59:00",1,90400.00
"2017-06-28 04:00:00",2,58400.00
"2017-06-28 04:01:00",1,277000.00
"2017-06-28 04:02:00",1,220600.00
"2017-06-28 04:05:00",3,102400.00
"2017-06-28 04:06:00",1,12600.00
"2017-06-28 04:08:00",2,224700.00
"2017-06-28 04:09:00",1,40000.00
"2017-06-28 04:10:00",1,26800.00
"2017-06-28 04:12:00",1,67000.00
"2017-06-28 04:13:00",2,71700.00
"2017-06-28 04:15:00",2,166400.00
"2017-06-28 04:17:00",1,118400.00
"2017-06-28 04:19:00",2,73200.00
"2017-06-28 04:20:00",3,142700.00
"2017-06-28 04:22:00",1,55800.00
"2017-06-28 04:23:00",1,62100.00
"2017-06-28 04:25:00",2,206700.00
"2017-06-28 04:28:00",2,177600.00
"2017-06-28 04:29:00",2,53800.00
"2017-06-28 04:31:00",1,21600.00
"2017-06-28 04:33:00",1,56000.00
"2017-06-28 04:35:00",1,246000.00
"2017-06-28 04:37:00",2,227000.00
"2017-06-28 04:39:00",1,17800.00
"2017-06-28 04:41:00",2,282600.00
"2017-06-28 04:42:00",3,622000.00
"2017-06-28 04:44:00",1,76900.00
"2017-06-28 04:45:00",1,74400.00
"2017-06-28 04:46:00",1,47500.00
"2017-06-28 04:47:00",1,28800.00
"2017-06-28 04:48:00",1,6800.00
"2017-06-28 04:49:00",2,148400.00
"2017-06-28 04:51:00",2,87000.00
"2017-06-28 04:52:00",2,204100.00
