flight_id,flight_no,departure_delay_minutes
3029,PG0383,2
3030,PG0382,5
3031,PG0384,3
3032,PG0384,7
3033,PG0382,3
3034,PG0382,1
3035,PG0383,2
3036,PG0383,3
3037,PG0384,3
3038,PG0382,4
3039,PG0383,4
3049,PG0382,6
3050,PG0382,4
3051,PG0383,5
3052,PG0384,5
3053,PG0383,4
3054,PG0382,1
3056,PG0384,3
3057,PG0382,2
3058,PG0384,5
3059,PG0383,5
3060,PG0383,4
3062,PG0384,3
3063,PG0382,2
3067,PG0382,1
3068,PG0383,1
3070,PG0118,3
3072,PG0118,2
3075,PG0118,2
3076,PG0118,4
3078,PG0118,1
3079,PG0118,4
3080,PG0118,1
3082,PG0118,213
3085,PG0118,5
3087,PG0118,207
3088,PG0118,3
3090,PG0118,5
3091,PG0118,4
3094,PG0118,4
3098,PG0118,5
3105,PG0118,4
3107,PG0118,211
3108,PG0118,3
3109,PG0118,2
3111,PG0118,199
3112,PG0118,3
3115,PG0118,4
3117,PG0118,1
3119,PG0118,3
3121,PG0118,2
3124,PG0118,2
3125,PG0118,175
3126,PG0118,167
3129,PG0118,2
3130,PG0337,3
3131,PG0337,4
3132,PG0337,4
3133,PG0337,2
3134,PG0337,2
3136,PG0337,2
3137,PG0337,5
3143,PG0337,6
3144,PG0337,4
3145,PG0337,1
3146,PG0337,3
3148,PG0337,2
3149,PG0337,4
3153,PG0337,2
3162,PG0337,3
3165,PG0337,3
3167,PG0337,4
3174,PG0337,3
3175,PG0337,2
3176,PG0337,3
3177,PG0337,3
3178,PG0337,2
3180,PG0337,5
3182,PG0337,5
3183,PG0337,5
3184,PG0337,205
3186,PG0337,5
3187,PG0337,2
3188,PG0337,4
3189,PG0337,2
3190,PG0337,2
3191,PG0370,4
3193,PG0370,3
3194,PG0370,2
3195,PG0370,1
3198,PG0370,3
3199,PG0370,2
3208,PG0370,5
3209,PG0370,2
3210,PG0370,2
3213,PG0370,3
3216,PG0370,2
3223,PG0229,1
3224,PG0228,3
3225,PG0227,3
3226,PG0227,5
3227,PG0228,2
3228,PG0229,3
3229,PG0227,3
3230,PG0228,2
3232,PG0227,3
3233,PG0228,3
3234,PG0229,2
3235,PG0229,2
3236,PG0228,1
3237,PG0227,3
3246,PG0227,1
3247,PG0228,5
3248,PG0229,3
3250,PG0228,1
3251,PG0227,4
3252,PG0227,2
3253,PG0228,176
3254,PG0229,217
3255,PG0229,4
3256,PG0228,3
3257,PG0227,5
3265,PG0228,4
3266,PG0229,2
3267,PG0229,2
3268,PG0228,3
3269,PG0227,3
3276,PG0229,4
3277,PG0228,4
3278,PG0227,7
3282,PG0227,2
3283,PG0228,2
3284,PG0229,1
3291,PG0229,1
3292,PG0228,2
3293,PG0227,3
3295,PG0229,4
3296,PG0228,1
3297,PG0227,5
3299,PG0227,2
3300,PG0228,6
3301,PG0229,6
3314,PG0229,5
3315,PG0228,1
3316,PG0227,5
3317,PG0229,5
3318,PG0228,2
3319,PG0227,177
3320,PG0227,1
3321,PG0228,7
3322,PG0229,1
3323,PG0229,2
3324,PG0228,4
3325,PG0227,5
3332,PG0229,5
3333,PG0228,4
3334,PG0227,3
3341,PG0227,2
3342,PG0228,197
3343,PG0229,5
3347,PG0229,4
3348,PG0228,1
3349,PG0227,2
3357,PG0228,3
3358,PG0227,7
3359,PG0227,4
3360,PG0228,2
3361,PG0229,1
3365,PG0229,208
3366,PG0228,3
3367,PG0227,3
3377,PG0227,1
3378,PG0228,3
3379,PG0229,1
3380,PG0229,2
3381,PG0228,3
3382,PG0227,2
3386,PG0229,6
3390,PG0228,147
3391,PG0227,1
3392,PG0229,3
3393,PG0228,3
3394,PG0227,2
3398,PG0227,2
3399,PG0228,1
3400,PG0229,2
3403,PG0671,5
3405,PG0671,2
3406,PG0671,3
3408,PG0671,3
3410,PG0671,7
3414,PG0671,3
3415,PG0671,3
3417,PG0671,2
3418,PG0671,2
3420,PG0671,2
3421,PG0671,3
3423,PG0671,1
3427,PG0671,3
3429,PG0671,3
3430,PG0671,2
3434,PG0671,4
3436,PG0671,1
3437,PG0671,3
3438,PG0671,2
3441,PG0671,2
3444,PG0671,1
3445,PG0671,6
3447,PG0671,2
3449,PG0671,2
3451,PG0671,2
3452,PG0671,2
3453,PG0671,2
3457,PG0671,5
3458,PG0671,3
3463,PG0412,2
3466,PG0412,1
3468,PG0412,2
3473,PG0412,8
3474,PG0412,1
3475,PG0412,7
3476,PG0412,5
3477,PG0412,232
3479,PG0412,3
3480,PG0412,5
3485,PG0412,2
3486,PG0412,4
3490,PG0412,2
3491,PG0412,3
3492,PG0412,1
3495,PG0412,1
3496,PG0412,5
3497,PG0412,1
3499,PG0412,2
3500,PG0412,1
3502,PG0412,2
3504,PG0412,135
3506,PG0412,5
3508,PG0412,1
3510,PG0412,2
3511,PG0412,2
3512,PG0412,5
3517,PG0412,2
3518,PG0412,3
3522,PG0412,8
3523,PG0396,1
3524,PG0396,3
3527,PG0396,3
3528,PG0396,4
3529,PG0396,4
3531,PG0396,9
3532,PG0396,202
3533,PG0396,3
3535,PG0396,3
3538,PG0396,1
3540,PG0396,1
3542,PG0396,2
3544,PG0396,170
3545,PG0396,4
3546,PG0396,1
3548,PG0396,1
3549,PG0396,2
3553,PG0396,2
3554,PG0396,5
3557,PG0396,3
3559,PG0396,4
3563,PG0396,2
3567,PG0396,5
3570,PG0396,1
3571,PG0396,2
3573,PG0396,2
3575,PG0396,150
3578,PG0396,3
3579,PG0396,4
3581,PG0396,4
3582,PG0396,5
3587,PG0414,203
3589,PG0414,3
3592,PG0414,3
3593,PG0414,1
3595,PG0414,4
3597,PG0414,4
3598,PG0414,2
3599,PG0414,4
3600,PG0414,2
3602,PG0414,8
3604,PG0414,2
3605,PG0414,176
3607,PG0414,3
3609,PG0414,2
3611,PG0414,1
3613,PG0414,3
3614,PG0414,2
3620,PG0414,2
3621,PG0414,1
3623,PG0414,4
3625,PG0414,4
3627,PG0414,2
3632,PG0414,4
3636,PG0414,5
3637,PG0414,4
3638,PG0414,3
3639,PG0414,2
3642,PG0414,1
3643,PG0414,4
3647,PG0050,3
3648,PG0050,1
3650,PG0050,2
3651,PG0050,2
3660,PG0050,1
3662,PG0050,5
3664,PG0050,3
3665,PG0050,191
3667,PG0050,2
3668,PG0050,2
3671,PG0050,3
3672,PG0050,6
3674,PG0050,1
3676,PG0050,6
3677,PG0050,2
3679,PG0050,3
3680,PG0050,3
3682,PG0050,2
3683,PG0050,3
3686,PG0050,1
3688,PG0050,4
3690,PG0050,5
3696,PG0050,3
3697,PG0050,3
3698,PG0050,3
3702,PG0050,1
3704,PG0050,9
3705,PG0050,5
3706,PG0007,6
3707,PG0007,1
3708,PG0008,4
3709,PG0008,203
3710,PG0008,4
3713,PG0007,2
3715,PG0008,3
3716,PG0007,3
3717,PG0008,3
3718,PG0007,6
3720,PG0008,5
3722,PG0007,4
3723,PG0008,3
3727,PG0008,2
3728,PG0007,202
3729,PG0008,4
3730,PG0007,231
3732,PG0008,1
3733,PG0007,1
3734,PG0008,2
3735,PG0007,5
3742,PG0008,3
3744,PG0007,4
3746,PG0007,4
3747,PG0008,3
3752,PG0007,4
3753,PG0008,1
3756,PG0008,3
3757,PG0007,4
3759,PG0007,1
3760,PG0008,2
3763,PG0008,2
3764,PG0007,5
3765,PG0008,3
3766,PG0007,4
3779,PG0008,1
3781,PG0007,2
3782,PG0008,192
3784,PG0007,213
3785,PG0008,1
3792,PG0007,5
3793,PG0008,6
3794,PG0007,1
3796,PG0007,2
3797,PG0008,4
3799,PG0007,1
3800,PG0008,2
3801,PG0008,4
3805,PG0007,3
3806,PG0007,1
3807,PG0008,3
3808,PG0008,4
3809,PG0007,193
3812,PG0007,3
3813,PG0008,3
3816,PG0008,3
3817,PG0007,3
3823,PG0007,4
3825,PG0008,3
3827,PG0008,2
3828,PG0025,3
3829,PG0025,6
3830,PG0025,194
3832,PG0025,1
3836,PG0025,6
3837,PG0269,3
3838,PG0269,4
3839,PG0269,6
3840,PG0269,4
3842,PG0269,5
3843,PG0269,3
3844,PG0269,3
3845,PG0269,1
3846,PG0269,3
3849,PG0269,1
3852,PG0269,1
3859,PG0269,5
3860,PG0269,4
3867,PG0450,3
3869,PG0450,214
3870,PG0450,212
3871,PG0450,6
3872,PG0126,3
3875,PG0126,3
3877,PG0126,4
3879,PG0126,1
3880,PG0126,1
3882,PG0126,3
3883,PG0126,2
3885,PG0126,3
3891,PG0126,2
3895,PG0126,1
3896,PG0126,2
3897,PG0126,3
3898,PG0126,3
3900,PG0126,4
3901,PG0126,5
3904,PG0126,3
3905,PG0126,1
3906,PG0126,2
3907,PG0126,2
3910,PG0126,1
3911,PG0126,1
3914,PG0126,3
3915,PG0126,1
3918,PG0126,7
3921,PG0126,3
3924,PG0126,2
3925,PG0126,2
3926,PG0126,4
3930,PG0126,3
3931,PG0126,1
3932,PG0126,5
3934,PG0052,2
3937,PG0052,2
3939,PG0052,8
3941,PG0052,2
3942,PG0052,3
3947,PG0052,202
3948,PG0052,1
3949,PG0052,3
3950,PG0052,4
3952,PG0052,2
3954,PG0052,4
3957,PG0052,4
3959,PG0052,3
3960,PG0052,2
3961,PG0052,3
3963,PG0052,3
3965,PG0052,4
3967,PG0052,3
3969,PG0052,3
3971,PG0052,4
3972,PG0052,4
3975,PG0052,1
3978,PG0052,4
3982,PG0052,1
3984,PG0052,3
3986,PG0052,5
3989,PG0052,214
3990,PG0052,2
3993,PG0052,2
3994,PG0099,2
3995,PG0099,1
3997,PG0099,3
4000,PG0099,3
4001,PG0099,2
4006,PG0442,5
4008,PG0442,1
4009,PG0442,1
4010,PG0442,2
4012,PG0442,2
4013,PG0442,2
4016,PG0442,6
4019,PG0442,2
4020,PG0442,2
4021,PG0049,4
4024,PG0049,3
4025,PG0049,3
4026,PG0049,4
4027,PG0049,1
4030,PG0049,2
4031,PG0049,2
4032,PG0049,6
4033,PG0049,169
4036,PG0049,3
4038,PG0049,2
4039,PG0049,2
4041,PG0049,4
4045,PG0049,7
4048,PG0138,2
4049,PG0138,1
4052,PG0138,3
4055,PG0138,192
4057,PG0138,4
4058,PG0138,6
4060,PG0138,4
4061,PG0138,4
4063,PG0138,5
4064,PG0138,1
4065,PG0138,4
4071,PG0138,4
4072,PG0138,3
4074,PG0138,1
4075,PG0138,5
4077,PG0138,3
4078,PG0138,2
4079,PG0138,2
4083,PG0138,4
4085,PG0138,138
4086,PG0138,1
4088,PG0138,2
4089,PG0138,197
4092,PG0138,3
4094,PG0138,4
4096,PG0138,1
4098,PG0138,4
4103,PG0138,2
4104,PG0138,3
4105,PG0138,3
4107,PG0138,4
4108,PG0539,4
4110,PG0539,3
4112,PG0539,6
4114,PG0539,1
4115,PG0539,4
4117,PG0539,5
4118,PG0539,2
4119,PG0539,2
4122,PG0539,7
4125,PG0539,1
4127,PG0539,3
4130,PG0539,4
4134,PG0106,5
4135,PG0106,1
4138,PG0106,2
4144,PG0106,2
4146,PG0106,3
4147,PG0106,6
4148,PG0106,4
4149,PG0106,5
4151,PG0106,4
4154,PG0106,2
4155,PG0106,3
4157,PG0106,4
4159,PG0106,2
4160,PG0106,6
4161,PG0106,2
4164,PG0106,3
4166,PG0106,4
4168,PG0106,2
4171,PG0106,8
4172,PG0106,1
4173,PG0106,8
4174,PG0106,4
4175,PG0106,4
4177,PG0106,2
4179,PG0106,4
4180,PG0106,3
4184,PG0106,6
4186,PG0106,4
4188,PG0106,2
4191,PG0106,4
4196,PG0200,3
4198,PG0200,3
4199,PG0200,5
4200,PG0200,1
4201,PG0200,5
4204,PG0200,2
4205,PG0200,4
4206,PG0200,2
4211,PG0200,1
4212,PG0200,7
4213,PG0200,6
4215,PG0200,6
4216,PG0200,1
4218,PG0200,2
4219,PG0200,1
4221,PG0200,1
4222,PG0200,4
4226,PG0200,2
4227,PG0200,3
4230,PG0200,2
4233,PG0200,2
4234,PG0200,1
4238,PG0200,1
4241,PG0200,204
4247,PG0200,6
4252,PG0200,3
4255,PG0200,8
4260,PG0553,1
4261,PG0553,4
4262,PG0553,5
4265,PG0553,3
4267,PG0553,4
4268,PG0553,2
4271,PG0553,2
4273,PG0553,1
4275,PG0553,2
4276,PG0553,1
4278,PG0553,3
4279,PG0553,11
4282,PG0553,1
4284,PG0553,6
4285,PG0553,4
4287,PG0553,3
4289,PG0553,4
4290,PG0553,1
4292,PG0553,3
4293,PG0553,5
4294,PG0553,3
4298,PG0553,3
4299,PG0553,2
4300,PG0553,3
4301,PG0553,2
4303,PG0553,234
4308,PG0553,6
4309,PG0553,2
4313,PG0553,2
4316,PG0553,2
4321,PG0347,4
4322,PG0347,4
4323,PG0347,7
4324,PG0347,1
4327,PG0347,1
4328,PG0347,3
4331,PG0347,3
4335,PG0176,5
4336,PG0176,2
4346,PG0176,2
4349,PG0176,5
4350,PG0176,3
4352,PG0176,2
4354,PG0176,3
4355,PG0176,3
4359,PG0176,2
4360,PG0176,3
4361,PG0176,5
4364,PG0176,4
4367,PG0176,3
4368,PG0176,3
4372,PG0176,2
4374,PG0176,1
4375,PG0176,4
4376,PG0176,5
4377,PG0176,5
4378,PG0176,4
4380,PG0176,2
4382,PG0176,187
4384,PG0176,5
4386,PG0176,3
4387,PG0176,5
4389,PG0176,2
4390,PG0176,186
4391,PG0176,1
4392,PG0176,5
4394,PG0176,2
4398,PG0064,2
4400,PG0064,3
4402,PG0064,4
4405,PG0064,5
4407,PG0064,6
4409,PG0064,5
4411,PG0064,2
4412,PG0064,1
4413,PG0064,1
4415,PG0064,3
4416,PG0064,6
4421,PG0064,5
4423,PG0448,3
4426,PG0448,1
4428,PG0448,3
4432,PG0448,2
4433,PG0448,4
4435,PG0448,5
4436,PG0448,2
4437,PG0448,4
4439,PG0448,2
4440,PG0448,3
4441,PG0448,3
4443,PG0448,3
4446,PG0448,3
4450,PG0515,2
4452,PG0515,2
4454,PG0515,1
4456,PG0515,1
4457,PG0515,5
4458,PG0515,6
4459,PG0515,3
4462,PG0515,4
4464,PG0515,2
4466,PG0515,4
4469,PG0515,2
4470,PG0515,2
4471,PG0515,3
4472,PG0515,5
4473,PG0515,2
4477,PG0515,2
4479,PG0515,4
4480,PG0515,4
4482,PG0515,1
4483,PG0515,2
4486,PG0515,1
4487,PG0515,2
4489,PG0515,201
4490,PG0515,5
4492,PG0515,178
4494,PG0515,1
4495,PG0515,6
4496,PG0515,4
4497,PG0515,2
4498,PG0515,2
4509,PG0515,2
4510,PG0233,3
4511,PG0235,1
4513,PG0234,3
4514,PG0234,227
4515,PG0233,3
4516,PG0233,6
4517,PG0233,2
4518,PG0234,175
4519,PG0235,1
4520,PG0234,4
4521,PG0234,3
4522,PG0233,3
4525,PG0233,2
4530,PG0235,1
4533,PG0234,3
4536,PG0233,3
4540,PG0235,3
4541,PG0235,5
4544,PG0235,3
4548,PG0235,2
4552,PG0235,2
4555,PG0234,4
4557,PG0233,4
4558,PG0234,5
4561,PG0233,6
4562,PG0233,4
4563,PG0234,5
4564,PG0234,7
4565,PG0233,5
4566,PG0235,2
4567,PG0235,4
4568,PG0235,2
4570,PG0235,4
4572,PG0234,172
4574,PG0235,4
4575,PG0233,4
4576,PG0233,189
4579,PG0234,2
4580,PG0233,2
4581,PG0235,1
4582,PG0233,2
4586,PG0234,135
4588,PG0235,5
4596,PG0233,3
4597,PG0235,2
4598,PG0234,3
4599,PG0233,3
4600,PG0235,3
4601,PG0234,3
4602,PG0233,3
4603,PG0233,4
4605,PG0233,2
4606,PG0234,3
4607,PG0235,5
4614,PG0235,4
4615,PG0235,4
4616,PG0234,2
4618,PG0233,2
4619,PG0234,4
4621,PG0233,4
4625,PG0233,1
4640,PG0233,171
4641,PG0234,3
4642,PG0234,2
4643,PG0234,4
4650,PG0235,4
4652,PG0235,2
4653,PG0234,1
4654,PG0233,2
4658,PG0234,1
4660,PG0235,2
4661,PG0233,2
4665,PG0235,2
4668,PG0233,4
4670,PG0234,2
4671,PG0235,4
4672,PG0235,4
4673,PG0233,3
4674,PG0234,2
4675,PG0235,3
4676,PG0235,2
4679,PG0233,3
4682,PG0234,3
4685,PG0234,3
4686,PG0235,6
4690,PG0234,4
4692,PG0235,4
4693,PG0561,5
4695,PG0561,2
4696,PG0561,5
4701,PG0561,2
4703,PG0561,2
4705,PG0561,168
4706,PG0561,3
4709,PG0561,4
4710,PG0561,2
4712,PG0561,4
4713,PG0561,3
4714,PG0561,3
4715,PG0561,3
4717,PG0561,3
4718,PG0561,2
4720,PG0561,4
4721,PG0561,4
4723,PG0561,4
4724,PG0561,2
4725,PG0561,3
4727,PG0561,5
4729,PG0561,2
4730,PG0561,3
4732,PG0561,3
4736,PG0561,6
4737,PG0561,2
4741,PG0561,3
4742,PG0561,2
4746,PG0561,2
4749,PG0561,4
4751,PG0561,3
4758,PG0669,3
4759,PG0669,7
4762,PG0669,2
4764,PG0669,5
4766,PG0669,5
4767,PG0669,4
4768,PG0669,3
4770,PG0669,2
4771,PG0669,182
4772,PG0669,2
4778,PG0669,187
4781,PG0669,248
4782,PG0669,1
4784,PG0669,4
4787,PG0669,4
4788,PG0669,4
4790,PG0669,4
4791,PG0669,4
4792,PG0669,3
4793,PG0669,5
4795,PG0669,1
4797,PG0669,4
4798,PG0669,4
4800,PG0669,2
4802,PG0669,8
4803,PG0669,5
4805,PG0669,1
4808,PG0669,3
4809,PG0669,2
4814,PG0669,3
4815,PG0146,3
4816,PG0146,1
4817,PG0146,209
4819,PG0146,2
4820,PG0146,3
4821,PG0146,3
4822,PG0146,178
4823,PG0146,3
4824,PG0146,1
4827,PG0146,6
4829,PG0146,4
4830,PG0146,5
4840,PG0146,3
4841,PG0146,2
4842,PG0146,5
4843,PG0146,2
4847,PG0146,4
4848,PG0146,1
4849,PG0146,2
4851,PG0146,5
4854,PG0146,4
4855,PG0146,3
4856,PG0146,4
4858,PG0146,4
4860,PG0146,210
4866,PG0146,4
4868,PG0146,3
4870,PG0146,7
4871,PG0146,2
4875,PG0146,4
4877,PG0358,1
4878,PG0358,2
4879,PG0358,4
4880,PG0358,4
4882,PG0358,1
4886,PG0358,2
4887,PG0358,2
4888,PG0358,3
4890,PG0358,3
4891,PG0358,2
4892,PG0358,4
4893,PG0358,3
4897,PG0358,3
4900,PG0358,6
4902,PG0358,1
4903,PG0358,2
4905,PG0358,4
4906,PG0358,1
4912,PG0358,2
4914,PG0358,5
4918,PG0358,4
4919,PG0358,1
4920,PG0358,3
4923,PG0358,2
4927,PG0358,3
4929,PG0358,6
4931,PG0358,4
4932,PG0358,4
4934,PG0358,4
4936,PG0358,2
4947,PG0468,1
4950,PG0469,4
4951,PG0470,3
4952,PG0471,3
4953,PG0472,3
4955,PG0468,4
4956,PG0469,5
4957,PG0470,3
4958,PG0471,7
4959,PG0472,2
4960,PG0468,1
4961,PG0469,3
4962,PG0470,3
4963,PG0471,3
4964,PG0472,3
4977,PG0470,2
4978,PG0469,4
4979,PG0468,2
4980,PG0472,2
4981,PG0471,3
4982,PG0470,3
4983,PG0469,3
4984,PG0468,7
4987,PG0472,3
4988,PG0471,5
4991,PG0468,4
5002,PG0468,1
5003,PG0469,1
5004,PG0470,2
5005,PG0471,185
5006,PG0472,2
5014,PG0472,2
5015,PG0471,3
5016,PG0470,3
5017,PG0469,3
5018,PG0468,3
5019,PG0468,3
5020,PG0469,1
5021,PG0470,1
5022,PG0471,4
5026,PG0469,2
5027,PG0470,3
5028,PG0471,2
5029,PG0472,4
5031,PG0472,2
5033,PG0472,3
5034,PG0471,2
5035,PG0470,2
5036,PG0469,4
5037,PG0468,4
5047,PG0471,1
5048,PG0470,4
5049,PG0469,183
5050,PG0468,3
5051,PG0468,1
5052,PG0469,203
5053,PG0470,6
5057,PG0471,5
5060,PG0472,1
5062,PG0472,3
5063,PG0471,5
5064,PG0470,5
5065,PG0469,2
5066,PG0468,3
5072,PG0468,1
5073,PG0469,207
5074,PG0470,3
5075,PG0471,1
5076,PG0472,4
5087,PG0469,2
5088,PG0470,2
5089,PG0471,2
5090,PG0472,207
5117,PG0472,6
5118,PG0471,5
5119,PG0470,1
5120,PG0469,3
5121,PG0468,3
5122,PG0468,1
5123,PG0469,2
5126,PG0470,1
5128,PG0468,4
5129,PG0469,3
5130,PG0470,3
5131,PG0471,3
5132,PG0472,193
5133,PG0472,4
5134,PG0471,5
5135,PG0470,2
5136,PG0469,1
5137,PG0472,3
5138,PG0471,4
5139,PG0472,3
5140,PG0468,1
5141,PG0470,5
5142,PG0469,1
5143,PG0469,6
5144,PG0468,3
5145,PG0472,2
5146,PG0470,3
5147,PG0471,3
5148,PG0468,2
5149,PG0472,4
5150,PG0472,3
5151,PG0471,2
5152,PG0470,3
5154,PG0468,4
5158,PG0468,3
5160,PG0470,3
5161,PG0471,5
5162,PG0472,1
5167,PG0468,3
5170,PG0470,3
5176,PG0471,1
5180,PG0469,3
5182,PG0468,3
5184,PG0471,2
5190,PG0470,1
5193,PG0472,2
5194,PG0468,2
5195,PG0469,3
5196,PG0469,166
5197,PG0470,2
5198,PG0468,2
5200,PG0469,5
5201,PG0471,3
5202,PG0472,3
5203,PG0472,194
5204,PG0470,213
5205,PG0471,1
5206,PG0468,4
5208,PG0470,2
5209,PG0469,2
5211,PG0468,5
5212,PG0471,1
5220,PG0472,1
5223,PG0468,4
5224,PG0469,159
5225,PG0470,2
5227,PG0471,3
5229,PG0472,4
5235,PG0469,3
5242,PG0277,2
5244,PG0277,181
5247,PG0277,2
5249,PG0277,2
5252,PG0277,3
5254,PG0277,6
5260,PG0277,2
5262,PG0277,1
5265,PG0277,3
5267,PG0277,5
5268,PG0277,5
5270,PG0277,8
5271,PG0277,4
5272,PG0277,2
5273,PG0277,4
5274,PG0277,2
5275,PG0277,3
5278,PG0277,3
5279,PG0277,3
5283,PG0277,2
5286,PG0277,3
5288,PG0277,4
5293,PG0277,5
5297,PG0277,3
5299,PG0277,4
5300,PG0277,1
5301,PG0277,2
5302,PG0277,2
5303,PG0225,3
5304,PG0225,4
5307,PG0225,7
5308,PG0225,3
5309,PG0225,6
5310,PG0225,2
5312,PG0225,3
5314,PG0225,7
5316,PG0225,3
5317,PG0225,3
5319,PG0225,3
5328,PG0225,8
5331,PG0225,4
5332,PG0225,1
5333,PG0225,3
5336,PG0225,4
5337,PG0225,2
5341,PG0225,5
5345,PG0225,4
5348,PG0225,1
5351,PG0225,4
5352,PG0225,5
5353,PG0225,4
5354,PG0225,1
5355,PG0225,3
5356,PG0225,2
5359,PG0225,1
5360,PG0225,231
5364,PG0503,198
5365,PG0503,3
5367,PG0503,4
5368,PG0503,2
5369,PG0503,2
5371,PG0503,5
5376,PG0503,5
5378,PG0503,1
5380,PG0503,6
5381,PG0503,5
5382,PG0503,2
5383,PG0503,5
5384,PG0503,6
5385,PG0503,5
5386,PG0503,4
5387,PG0503,4
5388,PG0503,2
5393,PG0503,2
5396,PG0503,2
5398,PG0503,2
5405,PG0503,7
5407,PG0503,4
5409,PG0503,4
5411,PG0503,1
5413,PG0503,2
5420,PG0503,6
5421,PG0503,3
5422,PG0503,2
5424,PG0503,3
5425,PG0317,4
5426,PG0317,5
5427,PG0317,2
5428,PG0317,3
5430,PG0317,4
5431,PG0317,3
5432,PG0317,3
5434,PG0317,186
5435,PG0317,2
5436,PG0317,2
5439,PG0317,1
5448,PG0317,3
5449,PG0317,4
5452,PG0317,3
5453,PG0317,4
5456,PG0317,1
5458,PG0317,4
5461,PG0317,6
5462,PG0317,5
5464,PG0317,1
5465,PG0317,4
5468,PG0317,4
5469,PG0317,207
5470,PG0317,3
5472,PG0317,3
5474,PG0317,2
5477,PG0317,4
5479,PG0317,2
5482,PG0317,2
5483,PG0317,1
5486,PG0529,2
5492,PG0529,3
5493,PG0529,3
5494,PG0529,8
5496,PG0529,2
5497,PG0529,6
5499,PG0529,4
5500,PG0529,3
5501,PG0529,4
5503,PG0529,2
5505,PG0529,3
5507,PG0529,3
5509,PG0529,1
5514,PG0529,4
5515,PG0529,232
5516,PG0529,3
5517,PG0529,3
5520,PG0529,6
5521,PG0529,4
5523,PG0529,4
5524,PG0529,3
5526,PG0529,3
5527,PG0529,3
5528,PG0529,2
5531,PG0529,3
5542,PG0529,4
5544,PG0529,1
5545,PG0529,4
5546,PG0529,2
5548,PG0547,1
5549,PG0547,4
5551,PG0547,3
5552,PG0547,1
5554,PG0547,3
5555,PG0547,1
5556,PG0547,4
5558,PG0547,4
5563,PG0547,2
5564,PG0547,1
5565,PG0547,5
5568,PG0547,2
5570,PG0547,8
5573,PG0547,5
5574,PG0547,3
5576,PG0547,2
5581,PG0547,4
5583,PG0547,1
5584,PG0547,6
5588,PG0547,5
5590,PG0547,5
5591,PG0547,3
5592,PG0547,5
5593,PG0547,3
5595,PG0547,5
5596,PG0547,1
5599,PG0547,4
5605,PG0547,1
5610,PG0174,1
5612,PG0174,3
5615,PG0174,2
5617,PG0174,4
5619,PG0174,218
5620,PG0174,2
5624,PG0174,2
5627,PG0174,6
5628,PG0174,3
5631,PG0174,2
5634,PG0174,2
5636,PG0174,3
5637,PG0174,3
5640,PG0174,4
5642,PG0174,5
5643,PG0174,2
5647,PG0174,5
5648,PG0174,161
5649,PG0174,5
5651,PG0174,1
5652,PG0174,2
5655,PG0174,2
5657,PG0174,1
5660,PG0174,3
5662,PG0174,5
5663,PG0174,2
5664,PG0174,5
5665,PG0174,6
5666,PG0174,6
5667,PG0174,3
5669,PG0152,4
5671,PG0152,5
5673,PG0152,1
5674,PG0152,3
5676,PG0152,2
5679,PG0152,4
5681,PG0152,3
5683,PG0152,5
5684,PG0152,5
5688,PG0152,1
5689,PG0152,196
5692,PG0152,4
5693,PG0152,1
5695,PG0152,1
5698,PG0152,181
5701,PG0152,6
5703,PG0152,7
5705,PG0152,1
5708,PG0152,6
5710,PG0152,2
5712,PG0152,2
5714,PG0152,2
5716,PG0152,5
5719,PG0152,3
5720,PG0152,1
5724,PG0152,5
5725,PG0152,4
5727,PG0152,4
5729,PG0152,5
5730,PG0456,3
5731,PG0457,4
5732,PG0457,4
5736,PG0456,2
5737,PG0456,4
5740,PG0456,4
5741,PG0457,4
5748,PG0456,4
5749,PG0457,4
5750,PG0457,5
5752,PG0457,5
5754,PG0457,152
5755,PG0456,4
5756,PG0456,4
5759,PG0456,2
5761,PG0456,3
5762,PG0457,6
5766,PG0457,1
5767,PG0457,7
5771,PG0457,5
5774,PG0456,2
5777,PG0456,2
5780,PG0457,2
5783,PG0457,6
5788,PG0456,2
5790,PG0456,4
5794,PG0457,2
5795,PG0456,1
5798,PG0457,1
5799,PG0456,1
5800,PG0457,2
5802,PG0456,4
5804,PG0456,3
5808,PG0457,2
5810,PG0457,2
5812,PG0456,3
5814,PG0457,5
5817,PG0457,3
5819,PG0456,3
5821,PG0457,5
5824,PG0456,4
5825,PG0456,2
5826,PG0457,3
5827,PG0457,3
5828,PG0456,5
5829,PG0457,1
5830,PG0457,5
5831,PG0457,5
5833,PG0457,6
5834,PG0456,3
5837,PG0457,3
5838,PG0456,3
5839,PG0456,3
5848,PG0457,6
5849,PG0456,4
5850,PG0457,178
5851,PG0456,4
5854,PG0496,1
5855,PG0496,2
5857,PG0496,199
5859,PG0496,2
5864,PG0496,191
5865,PG0496,4
5866,PG0496,3
5868,PG0496,7
5870,PG0496,4
5871,PG0496,2
5875,PG0496,5
5878,PG0496,3
5879,PG0496,4
5880,PG0496,1
5883,PG0496,4
5885,PG0496,6
5886,PG0496,2
5887,PG0496,4
5890,PG0496,7
5893,PG0496,3
5894,PG0496,2
5895,PG0496,4
5902,PG0496,4
5903,PG0496,4
5905,PG0496,3
5906,PG0496,8
5908,PG0496,3
5911,PG0496,4
5912,PG0496,3
5915,PG0281,2
5917,PG0281,2
5918,PG0281,2
5922,PG0281,3
5926,PG0281,3
